,browser8,addchar8,delchar8,buy8,fav8,click8,browser4,addchar4,delchar4,buy4,fav4,click4,browser2,addchar2,delchar2,buy2,fav2,click2,user_id,sku_id
6267,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,251187.0,12564.0
6268,7.0,1.0,0.0,0.0,0.0,17.0,7.0,1.0,0.0,0.0,0.0,17.0,7.0,1.0,0.0,0.0,0.0,17.0,303019.0,52343.0
6269,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,224710.0,23696.0
6270,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,262932.0,153607.0
6271,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,251379.0,63006.0
6272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235931.0,24371.0
6273,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,286183.0,144635.0
6274,4.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,238872.0,115863.0
6275,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,213520.0,60861.0
6276,5.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,13.0,224007.0,84389.0
6277,2.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,219209.0,103652.0
6278,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,231858.0,164258.0
6279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298589.0,18412.0
6280,2.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,15.0,257351.0,107012.0
6281,15.0,0.0,0.0,0.0,1.0,51.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,219837.0,59175.0
6282,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,208107.0,126146.0
6283,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,272175.0,80704.0
6284,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,254182.0,52343.0
6285,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,257521.0,14577.0
6286,8.0,0.0,0.0,0.0,0.0,25.0,8.0,0.0,0.0,0.0,0.0,25.0,8.0,0.0,0.0,0.0,0.0,25.0,240828.0,18031.0
6287,7.0,1.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,289415.0,160476.0
6288,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,221995.0,50091.0
6289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,268672.0,103234.0
6290,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,226963.0,162658.0
6291,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,228529.0,22876.0
6292,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,245111.0,58434.0
6293,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,249397.0,109728.0
6294,5.0,0.0,0.0,0.0,1.0,30.0,5.0,0.0,0.0,0.0,1.0,30.0,5.0,0.0,0.0,0.0,1.0,30.0,244778.0,9702.0
6295,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,293744.0,39425.0
6296,4.0,1.0,0.0,0.0,0.0,9.0,4.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,233639.0,63006.0
6297,4.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,234661.0,154636.0
6298,3.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,20.0,224806.0,154636.0
6299,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,275703.0,3067.0
6300,5.0,1.0,0.0,0.0,1.0,10.0,5.0,1.0,0.0,0.0,1.0,10.0,5.0,1.0,0.0,0.0,1.0,10.0,255239.0,37957.0
6301,2.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,247854.0,12564.0
6302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230174.0,90621.0
6303,2.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,18.0,263000.0,164258.0
6304,2.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,239244.0,166876.0
6305,8.0,2.0,0.0,0.0,0.0,22.0,3.0,1.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,7.0,213557.0,101181.0
6306,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,299788.0,72073.0
6307,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,265238.0,13334.0
6308,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,254358.0,101713.0
6309,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,238526.0,78335.0
6310,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,277169.0,22387.0
6311,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,281106.0,83182.0
6312,7.0,0.0,0.0,0.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,20.0,229409.0,65520.0
6313,4.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,7.0,270047.0,8466.0
6314,3.0,1.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,10.0,232424.0,31662.0
6315,2.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,250637.0,68615.0
6316,10.0,3.0,0.0,0.0,0.0,23.0,10.0,3.0,0.0,0.0,0.0,23.0,10.0,3.0,0.0,0.0,0.0,23.0,249891.0,81462.0
6317,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,227289.0,68767.0
6318,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,227416.0,11090.0
6319,3.0,2.0,1.0,0.0,0.0,13.0,2.0,2.0,1.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,4.0,238794.0,50688.0
6320,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,242354.0,24371.0
6321,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,219945.0,59175.0
6322,2.0,2.0,0.0,0.0,1.0,10.0,2.0,2.0,0.0,0.0,1.0,10.0,2.0,2.0,0.0,0.0,1.0,10.0,288698.0,64711.0
6323,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,260010.0,166707.0
6324,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,203956.0,116421.0
6325,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,293815.0,84409.0
6326,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,233900.0,7746.0
6327,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,299390.0,163754.0
6328,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,270565.0,24896.0
6329,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,228131.0,51283.0
6330,6.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,5.0,250537.0,12564.0
6331,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,273979.0,134084.0
6332,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,277806.0,90294.0
6333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,266207.0,28295.0
6334,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,235009.0,153698.0
6335,2.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,228317.0,94652.0
6336,3.0,2.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,8.0,221544.0,52343.0
6337,4.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,12.0,225080.0,63006.0
6338,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,209347.0,55092.0
6339,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,283648.0,131300.0
6340,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,213009.0,6533.0
6341,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,288448.0,169819.0
6342,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,262403.0,118799.0
6343,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,280156.0,63006.0
6344,5.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,9.0,264171.0,111225.0
6345,8.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,4.0,260793.0,63006.0
6346,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,211205.0,107012.0
6347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225840.0,112332.0
6348,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,235950.0,129997.0
6349,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,269966.0,9702.0
6350,17.0,1.0,0.0,0.0,0.0,54.0,17.0,1.0,0.0,0.0,0.0,54.0,17.0,0.0,0.0,0.0,0.0,54.0,249995.0,84409.0
6351,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,304813.0,68767.0
6352,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,224489.0,12564.0
6353,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,272693.0,126031.0
6354,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,231758.0,15258.0
6355,2.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,238091.0,149854.0
6356,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,252869.0,160750.0
6357,3.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,9.0,229558.0,52343.0
6358,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,249372.0,6533.0
6359,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,269141.0,39425.0
6360,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,205940.0,101713.0
6361,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,217312.0,138434.0
6362,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,247882.0,2340.0
6363,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,221221.0,90572.0
6364,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,294818.0,142667.0
6365,11.0,0.0,0.0,0.0,0.0,37.0,11.0,0.0,0.0,0.0,0.0,37.0,11.0,0.0,0.0,0.0,0.0,37.0,298250.0,164258.0
6366,5.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,7.0,280323.0,126146.0
6367,18.0,0.0,0.0,0.0,0.0,51.0,18.0,0.0,0.0,0.0,0.0,51.0,7.0,0.0,0.0,0.0,0.0,14.0,284994.0,57161.0
6368,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,230807.0,138289.0
6369,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,200619.0,4723.0
6370,2.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,9.0,266547.0,6533.0
6371,2.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,4.0,289210.0,94944.0
6372,5.0,1.0,0.0,0.0,0.0,17.0,5.0,1.0,0.0,0.0,0.0,17.0,5.0,1.0,0.0,0.0,0.0,17.0,244688.0,13334.0
6373,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,299852.0,13057.0
6374,39.0,1.0,0.0,0.0,0.0,64.0,16.0,1.0,0.0,0.0,0.0,31.0,16.0,1.0,0.0,0.0,0.0,31.0,220880.0,166707.0
6375,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,203948.0,9702.0
6376,1.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,8.0,238776.0,105559.0
6377,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,285471.0,61226.0
6378,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,278438.0,93295.0
6379,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,223597.0,126144.0
6380,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,267350.0,45525.0
6381,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,264238.0,57018.0
6382,4.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,10.0,216281.0,73136.0
6383,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,216134.0,147796.0
6384,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,222612.0,149641.0
6385,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,261776.0,140012.0
6386,5.0,0.0,0.0,0.0,1.0,17.0,4.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,12.0,286972.0,154636.0
6387,4.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,283946.0,68767.0
6388,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,247935.0,152478.0
6389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223302.0,79636.0
6390,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,269753.0,97025.0
6391,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,208044.0,124997.0
6392,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,265679.0,39387.0
6393,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,304273.0,93169.0
6394,2.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,241122.0,111202.0
6395,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,262361.0,5655.0
6396,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,275698.0,128988.0
6397,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,286276.0,81708.0
6398,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,290519.0,69209.0
6399,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,285103.0,74049.0
6400,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,283271.0,68615.0
6401,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,219190.0,18103.0
6402,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,231124.0,145895.0
6403,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,256966.0,93295.0
6404,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,248896.0,57161.0
6405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229662.0,18412.0
6406,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,296899.0,18412.0
6407,2.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,228942.0,12564.0
6408,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,280790.0,24679.0
6409,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,236323.0,75877.0
6410,16.0,1.0,0.0,0.0,0.0,38.0,16.0,1.0,0.0,0.0,0.0,38.0,7.0,0.0,0.0,0.0,0.0,19.0,241554.0,44854.0
6411,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,282608.0,96138.0
6412,9.0,0.0,0.0,0.0,0.0,22.0,8.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,13.0,261145.0,131300.0
6413,1.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,8.0,300423.0,25362.0
6414,4.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,7.0,263785.0,52195.0
6415,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,212220.0,134610.0
6416,3.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,8.0,277997.0,145946.0
6417,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,241932.0,153645.0
6418,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,252997.0,5505.0
6419,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,212386.0,61226.0
6420,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,299910.0,103652.0
6421,5.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,6.0,295424.0,27592.0
6422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300557.0,126906.0
6423,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,241629.0,12564.0
6424,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,222494.0,12564.0
6425,3.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,232920.0,149854.0
6426,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,211746.0,144589.0
6427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232665.0,154636.0
6428,9.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,0.0,0.0,0.0,22.0,234049.0,139448.0
6429,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,213258.0,97025.0
