sku_id,a1,a2,a3,cate,brand,browse_num,addcart_num,delcart_num,buy_num,favor_num,click_num,buy_addcart_ratio,buy_browse_ratio,buy_click_ratio,buy_favor_ratio,comment_num,has_bad_comment,bad_comment_rate,average_delta_time
5681,2,2,2,8,124,,,,,,,,,,,,,,
56827,3,1,2,8,571,,,,,,,,,,,,,,
56836,3,2,2,8,214,,,,,,,,,,,,,,
56837,3,2,-1,8,214,,,,,,,,,,,,,,
56839,3,1,2,8,489,,,,,,,,,,,,,,
56842,3,1,2,8,214,,,,,,,,,,,,,,
56847,-1,1,1,8,766,,,,,,,,,,,,,,
56864,2,2,1,8,124,18.0,0.0,0.0,0.0,0.0,39.0,,0.0,0.0,,,,,
56877,3,1,2,8,489,,,,,,,,,,,,,,
56879,1,1,2,8,800,,,,,,,,,,,4.0,1.0,0.0341,
56881,3,2,2,8,214,,,,,,,,,,,,,,
56900,1,1,1,8,677,,,,,,,,,,,,,,
56906,3,1,2,8,214,,,,,,,,,,,,,,
56910,-1,1,1,8,25,,,,,,,,,,,,,,
56911,3,-1,-1,8,214,,,,,,,,,,,,,,
56928,3,1,1,8,214,4.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,,2.0,0.0,0.0,
56929,3,1,1,8,489,,,,,,,,,,,,,,
5693,3,1,1,8,214,,,,,,,,,,,,,,
56937,2,2,2,8,623,,,,,,,,,,,3.0,0.0,0.0,
56938,3,-1,-1,8,489,,,,,,,,,,,,,,
56943,3,2,2,8,489,,,,,,,,,,,,,,
56946,2,-1,-1,8,623,,,,,,,,,,,,,,
56947,3,1,2,8,489,,,,,,,,,,,4.0,1.0,0.0882,
56955,3,1,2,8,214,261.0,11.0,4.0,0.0,3.0,694.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0159,
56960,2,1,2,8,623,,,,,,,,,,,,,,
56966,3,1,2,8,571,,,,,,,,,,,,,,
56971,3,2,-1,8,214,51.0,1.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0336,
56973,3,1,2,8,489,,,,,,,,,,,,,,
56990,1,-1,1,8,800,,,,,,,,,,,,,,
56993,3,2,2,8,489,,,,,,,,,,,,,,
57009,1,1,2,8,545,,,,,,,,,,,,,,
57016,3,1,2,8,214,,,,,,,,,,,,,,
57018,1,1,2,8,545,33736.0,2961.0,974.0,250.0,452.0,88172.0,0.0844309354948,0.00741048138487,0.00283536723676,0.553097345133,4.0,1.0,0.0234,4 days 22:08:05.918367346
57020,3,2,2,8,214,,,,,,,,,,,,,,
57025,3,-1,2,8,214,,,,,,,,,,,,,,
57037,3,2,1,8,489,,,,,,,,,,,,,,
57049,3,1,1,8,489,,,,,,,,,,,,,,
57051,2,2,2,8,124,,,,,,,,,,,,,,
57058,3,2,-1,8,214,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,2.0,1.0,0.1,
57062,3,-1,2,8,214,181.0,0.0,0.0,0.0,0.0,432.0,,0.0,0.0,,,,,
57063,3,2,1,8,489,,,,,,,,,,,,,,
57064,3,2,2,8,404,,,,,,,,,,,,,,
57068,3,-1,1,8,489,4.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,,2.0,0.0,0.0,
57069,3,2,2,8,571,,,,,,,,,,,,,,
57097,2,-1,-1,8,623,,,,,,,,,,,,,,
57103,3,1,-1,8,489,,,,,,,,,,,1.0,0.0,0.0,
57115,1,1,2,8,693,,,,,,,,,,,3.0,1.0,0.3636,
5712,3,1,2,8,214,,,,,,,,,,,,,,
57127,3,1,2,8,306,,,,,,,,,,,,,,
57130,3,1,2,8,214,,,,,,,,,,,,,,
5714,3,2,1,8,214,,,,,,,,,,,,,,
57141,3,1,2,8,214,,,,,,,,,,,,,,
57145,-1,-1,1,8,673,,,,,,,,,,,,,,
57152,3,2,1,8,489,,,,,,,,,,,,,,
57153,1,2,1,8,30,,,,,,,,,,,,,,
57157,3,2,2,8,214,,,,,,,,,,,4.0,1.0,0.0423,
57161,3,2,1,8,489,14558.0,1067.0,389.0,48.0,175.0,38249.0,0.0449859418932,0.00329715620278,0.00125493476954,0.274285714286,4.0,1.0,0.0196,7 days 00:01:03.020833333
57162,3,-1,2,8,489,,,,,,,,,,,,,,
57163,1,1,2,8,403,22.0,0.0,0.0,0.0,0.0,52.0,,0.0,0.0,,2.0,0.0,0.0,
57168,3,1,2,8,306,,,,,,,,,,,,,,
57172,3,2,2,8,214,,,,,,,,,,,,,,
57174,3,-1,2,8,214,,,,,,,,,,,,,,
57176,1,1,1,8,30,,,,,,,,,,,,,,
57189,3,1,1,8,214,,,,,,,,,,,,,,
57196,2,1,2,8,812,43.0,0.0,0.0,0.0,1.0,132.0,,0.0,0.0,0.0,2.0,0.0,0.0,
57198,3,1,1,8,214,,,,,,,,,,,1.0,0.0,0.0,
57205,3,1,2,8,489,,,,,,,,,,,,,,
57207,3,1,-1,8,489,,,,,,,,,,,1.0,0.0,0.0,
5721,3,2,-1,8,214,,,,,,,,,,,,,,
57216,1,1,2,8,800,1.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,,3.0,0.0,0.0,
57218,3,2,2,8,489,,,,,,,,,,,,,,
57226,3,2,2,8,214,,,,,,,,,,,,,,
57234,3,1,1,8,489,,,,,,,,,,,,,,
57237,3,-1,2,8,489,,,,,,,,,,,,,,
57266,1,2,2,8,658,,,,,,,,,,,,,,
57270,3,1,2,8,306,,,,,,,,,,,4.0,1.0,0.0352,
57292,3,1,1,8,214,,,,,,,,,,,,,,
57297,3,1,1,8,214,368.0,33.0,7.0,2.0,4.0,1180.0,0.0606060606061,0.0054347826087,0.00169491525424,0.5,4.0,1.0,0.0242,26 days 18:18:44.000000000
57304,3,1,1,8,214,,,,,,,,,,,,,,
57311,3,2,1,8,214,,,,,,,,,,,,,,
57317,3,1,-1,8,214,,,,,,,,,,,,,,
57322,2,1,2,8,623,46.0,0.0,0.0,0.0,0.0,119.0,,0.0,0.0,,,,,
5735,3,1,2,8,489,,,,,,,,,,,,,,
57351,3,1,1,8,214,,,,,,,,,,,,,,
57361,3,1,2,8,214,,,,,,,,,,,,,,
57366,3,1,2,8,214,,,,,,,,,,,2.0,0.0,0.0,
57367,3,1,2,8,306,,,,,,,,,,,,,,
57370,3,1,2,8,214,,,,,,,,,,,,,,
57371,3,1,1,8,214,,,,,,,,,,,,,,
57374,1,1,2,8,800,,,,,,,,,,,,,,
57375,3,1,2,8,489,,,,,,,,,,,,,,
57386,1,1,1,8,403,748.0,43.0,18.0,0.0,6.0,1910.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
5739,1,1,2,8,885,,,,,,,,,,,,,,
57411,3,1,2,8,489,,,,,,,,,,,,,,
57414,3,2,1,8,489,,,,,,,,,,,,,,
57415,3,-1,2,8,214,,,,,,,,,,,,,,
57434,1,2,2,8,403,,,,,,,,,,,,,,
57435,1,1,1,8,800,23.0,1.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,,,,,
57437,3,1,1,8,214,,,,,,,,,,,,,,
5744,3,1,2,8,489,,,,,,,,,,,,,,
57449,2,2,2,8,623,28.0,2.0,2.0,0.0,1.0,81.0,0.0,0.0,0.0,0.0,,,,
57472,3,1,2,8,489,,,,,,,,,,,,,,
57476,3,2,2,8,489,,,,,,,,,,,,,,
57487,3,2,2,8,214,,,,,,,,,,,,,,
57512,1,1,2,8,885,,,,,,,,,,,,,,
57524,3,1,1,8,489,,,,,,,,,,,,,,
57527,3,2,1,8,214,,,,,,,,,,,,,,
57542,3,1,1,8,214,,,,,,,,,,,,,,
5755,3,2,2,8,489,,,,,,,,,,,,,,
57551,1,1,1,8,545,,,,,,,,,,,4.0,1.0,0.0072,
57553,-1,-1,1,8,211,6.0,0.0,0.0,0.0,0.0,14.0,,0.0,0.0,,2.0,1.0,0.1111,
57556,-1,1,-1,8,790,,,,,,,,,,,,,,
57566,3,1,2,8,214,,,,,,,,,,,,,,
57568,1,2,1,8,30,,,,,,,,,,,,,,
57581,1,2,2,8,545,13.0,2.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,,,,
57582,2,-1,1,8,124,,,,,,,,,,,,,,
5759,3,2,1,8,214,,,,,,,,,,,,,,
57590,3,1,1,8,489,,,,,,,,,,,,,,
57591,3,2,1,8,489,,,,,,,,,,,,,,
57594,3,2,1,8,214,,,,,,,,,,,2.0,0.0,0.0,
57617,-1,1,1,8,766,,,,,,,,,,,,,,
57619,3,-1,1,8,214,,,,,,,,,,,,,,
5762,2,1,-1,8,623,,,,,,,,,,,3.0,0.0,0.0,
57623,1,-1,-1,8,885,,,,,,,,,,,,,,
57638,1,2,2,8,800,,,,,,,,,,,,,,
57643,3,1,1,8,489,,,,,,,,,,,2.0,0.0,0.0,
57645,3,1,2,8,489,,,,,,,,,,,,,,
57647,3,1,2,8,214,,,,,,,,,,,,,,
57648,3,1,1,8,214,,,,,,,,,,,2.0,1.0,0.125,
57649,3,2,1,8,489,,,,,,,,,,,,,,
57655,1,2,1,8,30,,,,,,,,,,,,,,
57657,3,2,1,8,214,,,,,,,,,,,,,,
57683,3,2,1,8,489,,,,,,,,,,,,,,
57686,3,2,2,8,489,,,,,,,,,,,,,,
57697,3,1,2,8,306,,,,,,,,,,,,,,
57700,2,1,2,8,635,,,,,,,,,,,,,,
57704,3,1,2,8,489,,,,,,,,,,,,,,
57705,3,2,-1,8,214,,,,,,,,,,,,,,
57711,-1,1,-1,8,159,,,,,,,,,,,1.0,0.0,0.0,
57715,3,1,2,8,489,,,,,,,,,,,,,,
57720,-1,1,2,8,159,,,,,,,,,,,,,,
57739,3,2,1,8,489,,,,,,,,,,,,,,
57742,3,2,2,8,571,,,,,,,,,,,,,,
57766,3,1,-1,8,214,,,,,,,,,,,,,,
57771,1,1,2,8,693,,,,,,,,,,,2.0,1.0,0.1429,
57789,2,1,2,8,812,,,,,,,,,,,,,,
57796,3,1,2,8,489,,,,,,,,,,,4.0,1.0,0.0135,
57797,3,1,1,8,214,,,,,,,,,,,,,,
57805,2,2,2,8,623,,,,,,,,,,,,,,
57808,3,2,-1,8,214,,,,,,,,,,,,,,
57814,3,1,2,8,489,,,,,,,,,,,,,,
57821,3,-1,-1,8,306,,,,,,,,,,,,,,
57832,3,1,1,8,214,44.0,1.0,1.0,0.0,1.0,118.0,0.0,0.0,0.0,0.0,,,,
57838,3,1,-1,8,489,,,,,,,,,,,4.0,1.0,0.0459,
57845,3,1,-1,8,214,2319.0,60.0,34.0,2.0,11.0,5813.0,0.0333333333333,0.000862440707201,0.000344056425254,0.181818181818,4.0,1.0,0.0594,0 days 00:25:36.000000000
57856,3,2,1,8,306,,,,,,,,,,,,,,
57872,3,2,-1,8,214,,,,,,,,,,,,,,
57875,3,1,1,8,489,,,,,,,,,,,1.0,0.0,0.0,
57881,3,1,2,8,489,,,,,,,,,,,,,,
57889,3,1,2,8,214,,,,,,,,,,,,,,
57898,3,1,1,8,214,,,,,,,,,,,3.0,0.0,0.0,
57901,3,1,2,8,214,,,,,,,,,,,,,,
57902,3,1,2,8,214,,,,,,,,,,,2.0,0.0,0.0,
57905,3,1,-1,8,214,,,,,,,,,,,1.0,0.0,0.0,
57908,3,1,2,8,489,,,,,,,,,,,,,,
57912,3,1,2,8,214,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,
5793,2,1,1,8,812,,,,,,,,,,,3.0,1.0,0.0541,
57936,1,1,1,8,658,,,,,,,,,,,4.0,1.0,0.0111,
57946,3,2,1,8,489,,,,,,,,,,,,,,
57950,1,1,1,8,545,,,,,,,,,,,,,,
57957,-1,-1,1,8,605,,,,,,,,,,,,,,
57958,2,2,2,8,635,,,,,,,,,,,,,,
57968,3,2,1,8,489,,,,,,,,,,,,,,
57972,3,2,2,8,214,611.0,5.0,1.0,0.0,3.0,1536.0,0.0,0.0,0.0,0.0,,,,
57987,3,1,2,8,214,,,,,,,,,,,,,,
57998,3,2,2,8,214,,,,,,,,,,,,,,
58002,3,1,-1,8,214,,,,,,,,,,,,,,
58017,1,-1,1,8,800,19.0,1.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,,,,,
58024,3,1,2,8,489,242.0,2.0,0.0,0.0,2.0,594.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0714,
58028,2,-1,-1,8,623,,,,,,,,,,,,,,
58039,3,1,1,8,489,,,,,,,,,,,3.0,0.0,0.0,
58042,2,-1,2,8,812,,,,,,,,,,,,,,
58043,1,2,2,8,545,,,,,,,,,,,,,,
58045,3,2,1,8,214,,,,,,,,,,,2.0,0.0,0.0,
58049,3,-1,2,8,489,,,,,,,,,,,,,,
58056,-1,-1,-1,8,200,,,,,,,,,,,,,,
58069,3,2,2,8,489,,,,,,,,,,,,,,
58083,3,2,1,8,489,,,,,,,,,,,,,,
58099,1,-1,2,8,30,,,,,,,,,,,,,,
58105,3,2,-1,8,214,,,,,,,,,,,2.0,1.0,0.3333,
58107,2,1,2,8,812,,,,,,,,,,,,,,
58108,3,2,1,8,489,,,,,,,,,,,,,,
58117,3,2,2,8,489,,,,,,,,,,,,,,
58140,3,1,2,8,489,,,,,,,,,,,,,,
58141,2,1,-1,8,674,,,,,,,,,,,,,,
58145,1,-1,-1,8,545,,,,,,,,,,,,,,
58148,1,1,1,8,693,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,4.0,1.0,0.0567,
58151,3,1,1,8,489,,,,,,,,,,,2.0,0.0,0.0,
58156,3,2,1,8,214,,,,,,,,,,,2.0,0.0,0.0,
58164,1,1,2,8,800,,,,,,,,,,,,,,
58179,2,2,1,8,812,180.0,12.0,5.0,0.0,0.0,462.0,0.0,0.0,0.0,,3.0,0.0,0.0,
58180,1,-1,1,8,545,,,,,,,,,,,2.0,0.0,0.0,
58212,2,1,2,8,812,,,,,,,,,,,,,,
58213,3,2,2,8,489,,,,,,,,,,,,,,
58218,3,1,-1,8,214,,,,,,,,,,,,,,
58221,3,-1,2,8,489,,,,,,,,,,,,,,
58222,3,2,1,8,489,,,,,,,,,,,,,,
58223,3,1,2,8,489,70.0,1.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,,,,,
58238,1,1,-1,8,403,,,,,,,,,,,,,,
58243,3,1,1,8,306,,,,,,,,,,,,,,
58244,1,2,2,8,403,,,,,,,,,,,,,,
58245,1,-1,-1,8,30,,,,,,,,,,,,,,
58246,3,2,2,8,214,2315.0,111.0,42.0,3.0,32.0,6477.0,0.027027027027,0.00129589632829,0.000463177396943,0.09375,4.0,1.0,0.0156,11 days 01:07:11.666666666
5825,1,1,2,8,885,19933.0,1604.0,560.0,115.0,201.0,51966.0,0.0716957605985,0.00576932724628,0.00221298541354,0.572139303483,4.0,1.0,0.0167,6 days 19:16:01.553097345
58261,3,1,2,8,214,,,,,,,,,,,,,,
58265,3,2,1,8,489,,,,,,,,,,,,,,
58268,2,1,2,8,623,,,,,,,,,,,1.0,0.0,0.0,
5827,3,1,2,8,214,,,,,,,,,,,,,,
58271,1,2,2,8,30,,,,,,,,,,,,,,
58288,1,1,2,8,545,,,,,,,,,,,,,,
58294,3,1,2,8,489,,,,,,,,,,,,,,
58300,1,1,2,8,545,,,,,,,,,,,3.0,1.0,0.087,
58304,1,1,1,8,658,,,,,,,,,,,2.0,0.0,0.0,
58314,3,1,2,8,489,,,,,,,,,,,,,,
58323,2,-1,-1,8,812,,,,,,,,,,,2.0,0.0,0.0,
58330,1,1,2,8,30,,,,,,,,,,,2.0,0.0,0.0,
58337,2,-1,2,8,623,,,,,,,,,,,,,,
58342,-1,1,1,8,766,,,,,,,,,,,,,,
58352,3,2,2,8,214,,,,,,,,,,,2.0,0.0,0.0,
58354,3,1,2,8,214,75.0,0.0,0.0,0.0,0.0,342.0,,0.0,0.0,,3.0,0.0,0.0,
58357,1,1,1,8,545,10.0,0.0,0.0,0.0,0.0,21.0,,0.0,0.0,,4.0,1.0,0.0476,
58366,-1,1,1,8,766,,,,,,,,,,,,,,
58369,3,1,2,8,489,,,,,,,,,,,,,,
58374,3,2,1,8,489,,,,,,,,,,,,,,
58384,3,-1,2,8,489,,,,,,,,,,,,,,
58388,3,1,1,8,214,141.0,5.0,3.0,0.0,2.0,401.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
58391,1,2,2,8,885,170.0,3.0,2.0,0.0,1.0,385.0,0.0,0.0,0.0,0.0,,,,
58397,3,1,1,8,489,,,,,,,,,,,,,,
58400,3,1,1,8,214,,,,,,,,,,,1.0,0.0,0.0,
58401,2,-1,-1,8,812,,,,,,,,,,,,,,
58405,3,2,2,8,489,,,,,,,,,,,,,,
58417,1,-1,-1,8,545,,,,,,,,,,,,,,
58424,3,1,1,8,489,,,,,,,,,,,4.0,1.0,0.0385,
58427,3,1,2,8,489,,,,,,,,,,,4.0,1.0,0.0179,
58434,3,2,-1,8,214,97.0,0.0,0.0,0.0,1.0,250.0,,0.0,0.0,0.0,3.0,1.0,0.0263,
58443,1,1,1,8,30,,,,,,,,,,,,,,
5845,-1,-1,1,8,562,,,,,,,,,,,,,,
58452,1,1,2,8,885,,,,,,,,,,,4.0,1.0,0.0533,
58458,3,1,-1,8,489,,,,,,,,,,,3.0,1.0,0.0444,
58460,1,-1,1,8,800,,,,,,,,,,,,,,
58462,3,1,2,8,489,,,,,,,,,,,,,,
58466,3,1,1,8,214,,,,,,,,,,,,,,
58475,3,2,1,8,214,1765.0,38.0,17.0,2.0,10.0,4389.0,0.0526315789474,0.00113314447592,0.000455684666211,0.2,4.0,1.0,0.0994,0 days 00:31:45.000000000
58479,1,1,1,8,693,,,,,,,,,,,,,,
58505,1,2,1,8,677,,,,,,,,,,,,,,
58506,3,1,2,8,214,,,,,,,,,,,,,,
58507,3,1,1,8,489,,,,,,,,,,,,,,
5851,3,2,1,8,489,,,,,,,,,,,,,,
58513,1,2,2,8,545,,,,,,,,,,,,,,
58515,3,1,2,8,489,,,,,,,,,,,,,,
58519,3,1,2,8,214,,,,,,,,,,,,,,
58524,3,1,1,8,214,,,,,,,,,,,,,,
58537,-1,-1,1,8,857,,,,,,,,,,,,,,
58538,1,-1,-1,8,800,,,,,,,,,,,3.0,0.0,0.0,
5854,3,-1,2,8,489,,,,,,,,,,,,,,
5855,3,-1,2,8,489,,,,,,,,,,,,,,
58556,3,1,1,8,214,,,,,,,,,,,,,,
58559,3,-1,1,8,489,,,,,,,,,,,,,,
58562,1,-1,-1,8,885,,,,,,,,,,,,,,
58565,3,1,2,8,214,32.0,0.0,0.0,0.0,0.0,95.0,,0.0,0.0,,,,,
58566,3,1,1,8,489,,,,,,,,,,,,,,
58568,3,2,2,8,214,3137.0,127.0,37.0,3.0,42.0,8106.0,0.0236220472441,0.000956327701626,0.000370096225019,0.0714285714286,4.0,0.0,0.0,2 days 08:37:53.666666666
58582,1,1,2,8,545,,,,,,,,,,,,,,
58593,3,1,2,8,489,,,,,,,,,,,,,,
58597,1,-1,1,8,800,,,,,,,,,,,,,,
5860,3,1,2,8,489,,,,,,,,,,,,,,
58603,1,1,1,8,403,,,,,,,,,,,3.0,0.0,0.0,
58605,2,1,2,8,623,,,,,,,,,,,4.0,1.0,0.0256,
58606,2,1,2,8,623,98.0,3.0,0.0,0.0,1.0,236.0,0.0,0.0,0.0,0.0,,,,
58629,3,2,-1,8,214,710.0,3.0,2.0,0.0,5.0,2003.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
58631,2,2,2,8,623,,,,,,,,,,,,,,
5864,3,2,2,8,489,,,,,,,,,,,,,,
58654,3,2,1,8,489,,,,,,,,,,,,,,
58662,3,1,-1,8,214,,,,,,,,,,,2.0,0.0,0.0,
58670,3,1,2,8,214,,,,,,,,,,,3.0,1.0,0.0833,
58675,3,1,2,8,489,,,,,,,,,,,,,,
58688,3,1,2,8,214,,,,,,,,,,,,,,
58689,2,1,2,8,655,,,,,,,,,,,,,,
5869,3,1,-1,8,214,29.0,0.0,1.0,0.0,0.0,71.0,,0.0,0.0,,3.0,1.0,0.0556,
58693,3,-1,-1,8,214,,,,,,,,,,,2.0,0.0,0.0,
587,1,1,1,8,403,,,,,,,,,,,4.0,1.0,0.0274,
58707,3,1,1,8,489,,,,,,,,,,,,,,
58712,3,1,1,8,489,13.0,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,,2.0,0.0,0.0,
58713,3,1,2,8,489,,,,,,,,,,,,,,
58725,3,1,1,8,306,,,,,,,,,,,3.0,0.0,0.0,
58727,3,1,2,8,214,,,,,,,,,,,4.0,1.0,0.0354,
58728,1,1,1,8,800,520.0,44.0,17.0,3.0,5.0,1248.0,0.0681818181818,0.00576923076923,0.00240384615385,0.6,4.0,1.0,0.0357,2 days 19:34:13.666666666
58748,2,1,2,8,635,,,,,,,,,,,,,,
58749,3,2,1,8,489,,,,,,,,,,,,,,
58758,2,1,2,8,124,,,,,,,,,,,,,,
58763,3,-1,1,8,489,,,,,,,,,,,,,,
58770,2,-1,-1,8,623,,,,,,,,,,,,,,
58771,-1,-1,-1,8,574,,,,,,,,,,,,,,
58781,1,2,2,8,30,,,,,,,,,,,,,,
58782,3,2,2,8,489,,,,,,,,,,,,,,
58788,1,-1,-1,8,30,,,,,,,,,,,,,,
58792,3,2,1,8,489,,,,,,,,,,,,,,
58794,2,-1,-1,8,124,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,4.0,1.0,0.0147,
588,1,1,2,8,800,,,,,,,,,,,,,,
58803,1,-1,1,8,800,,,,,,,,,,,4.0,1.0,0.0254,
58804,3,1,2,8,214,,,,,,,,,,,,,,
58807,3,1,2,8,214,,,,,,,,,,,2.0,0.0,0.0,
58816,3,2,2,8,214,203.0,0.0,0.0,0.0,2.0,544.0,,0.0,0.0,0.0,,,,
58817,-1,1,-1,8,159,,,,,,,,,,,3.0,0.0,0.0,
5882,3,2,2,8,214,,,,,,,,,,,,,,
58829,3,2,2,8,306,,,,,,,,,,,,,,
58832,3,1,2,8,489,,,,,,,,,,,3.0,1.0,0.0476,
58835,3,1,1,8,489,,,,,,,,,,,,,,
58846,1,2,1,8,545,1.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,,4.0,1.0,0.0071,
58847,1,1,2,8,545,24.0,0.0,0.0,0.0,0.0,51.0,,0.0,0.0,,,,,
58852,1,2,1,8,328,,,,,,,,,,,,,,
58857,2,1,2,8,804,,,,,,,,,,,,,,
58863,3,1,1,8,306,,,,,,,,,,,,,,
58868,-1,-1,1,8,622,51.0,0.0,0.0,0.0,1.0,107.0,,0.0,0.0,0.0,4.0,1.0,0.1228,
58878,3,-1,-1,8,214,16.0,0.0,0.0,0.0,0.0,27.0,,0.0,0.0,,,,,
58884,3,2,2,8,214,,,,,,,,,,,,,,
58896,3,2,2,8,214,,,,,,,,,,,,,,
58908,2,1,2,8,623,,,,,,,,,,,2.0,0.0,0.0,
58918,3,1,1,8,214,,,,,,,,,,,,,,
58937,3,-1,2,8,489,,,,,,,,,,,,,,
58945,1,1,2,8,800,,,,,,,,,,,,,,
58959,-1,-1,1,8,622,88.0,1.0,1.0,0.0,2.0,203.0,0.0,0.0,0.0,0.0,4.0,1.0,0.075,
58968,3,2,1,8,214,,,,,,,,,,,,,,
58972,3,2,2,8,214,,,,,,,,,,,,,,
58979,3,1,-1,8,214,,,,,,,,,,,,,,
58984,1,1,1,8,658,225.0,14.0,6.0,1.0,0.0,648.0,0.0714285714286,0.00444444444444,0.00154320987654,1.0,2.0,0.0,0.0,3 days 13:54:12.000000000
58985,3,1,-1,8,214,,,,,,,,,,,,,,
58986,1,2,2,8,30,,,,,,,,,,,1.0,0.0,0.0,
58995,3,2,2,8,489,,,,,,,,,,,,,,
58998,3,1,1,8,489,,,,,,,,,,,,,,
5900,3,-1,-1,8,214,,,,,,,,,,,1.0,0.0,0.0,
59007,1,2,1,8,800,,,,,,,,,,,,,,
59009,3,1,1,8,214,,,,,,,,,,,,,,
5901,1,1,-1,8,403,,,,,,,,,,,,,,
59030,-1,-1,-1,8,321,,,,,,,,,,,,,,
59038,3,1,-1,8,214,1927.0,47.0,20.0,2.0,17.0,4666.0,0.0425531914894,0.00103788271925,0.000428632661809,0.117647058824,4.0,1.0,0.0278,11 days 14:05:27.500000000
59039,3,1,1,8,489,,,,,,,,,,,,,,
5904,-1,1,1,8,766,,,,,,,,,,,,,,
59040,1,1,2,8,885,225.0,5.0,1.0,0.0,2.0,590.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
59045,-1,1,1,8,766,,,,,,,,,,,,,,
59054,3,1,2,8,214,,,,,,,,,,,3.0,1.0,0.1176,
59058,1,1,1,8,30,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,4.0,1.0,0.0151,
59059,3,1,-1,8,306,,,,,,,,,,,4.0,1.0,0.0061,
59066,3,-1,-1,8,214,,,,,,,,,,,3.0,0.0,0.0,
59068,3,-1,2,8,214,352.0,0.0,0.0,0.0,0.0,899.0,,0.0,0.0,,,,,
59070,2,-1,-1,8,124,,,,,,,,,,,,,,
59074,1,-1,-1,8,658,,,,,,,,,,,,,,
59079,3,-1,2,8,489,,,,,,,,,,,,,,
5908,3,2,2,8,489,,,,,,,,,,,,,,
59083,2,1,1,8,124,,,,,,,,,,,3.0,1.0,0.0385,
59093,2,1,2,8,623,,,,,,,,,,,,,,
59102,3,1,1,8,306,,,,,,,,,,,,,,
5911,1,2,1,8,30,,,,,,,,,,,,,,
59114,2,-1,-1,8,623,,,,,,,,,,,,,,
59116,1,1,1,8,30,,,,,,,,,,,,,,
59118,3,1,1,8,306,,,,,,,,,,,,,,
59128,3,1,2,8,214,,,,,,,,,,,,,,
59130,2,1,2,8,812,,,,,,,,,,,,,,
59138,3,1,2,8,214,,,,,,,,,,,3.0,0.0,0.0,
59145,3,1,1,8,214,32.0,0.0,0.0,0.0,0.0,86.0,,0.0,0.0,,,,,
5915,3,1,2,8,306,,,,,,,,,,,,,,
59156,1,1,2,8,800,,,,,,,,,,,,,,
59166,-1,1,-1,8,200,,,,,,,,,,,,,,
59175,1,1,2,8,545,13833.0,936.0,302.0,92.0,185.0,37348.0,0.0982905982906,0.00665076266898,0.00246331798222,0.497297297297,4.0,1.0,0.0149,4 days 02:59:28.467391304
59218,2,1,1,8,812,,,,,,,,,,,,,,
59225,1,1,1,8,30,,,,,,,,,,,,,,
59237,1,2,1,8,30,,,,,,,,,,,2.0,0.0,0.0,
59249,3,1,1,8,306,1.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,,4.0,1.0,0.0134,
59254,3,1,2,8,489,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,4.0,1.0,0.0444,
59261,3,1,1,8,214,,,,,,,,,,,,,,
59272,3,1,-1,8,214,156.0,3.0,0.0,0.0,0.0,471.0,0.0,0.0,0.0,,,,,
59280,3,1,1,8,489,,,,,,,,,,,,,,
5930,2,1,2,8,124,,,,,,,,,,,1.0,0.0,0.0,
59307,1,1,2,8,800,,,,,,,,,,,,,,
59314,2,-1,-1,8,623,,,,,,,,,,,,,,
59317,3,1,1,8,214,,,,,,,,,,,,,,
59322,3,1,-1,8,214,,,,,,,,,,,1.0,0.0,0.0,
59324,3,1,1,8,489,,,,,,,,,,,,,,
59325,3,-1,-1,8,214,,,,,,,,,,,,,,
59333,2,2,2,8,635,,,,,,,,,,,,,,
59336,1,2,2,8,885,,,,,,,,,,,,,,
59340,3,1,2,8,489,,,,,,,,,,,,,,
59344,-1,-1,1,8,283,,,,,,,,,,,,,,
59345,3,2,1,8,489,,,,,,,,,,,,,,
59346,3,1,2,8,214,,,,,,,,,,,,,,
59362,3,1,2,8,489,,,,,,,,,,,,,,
59374,1,1,2,8,658,,,,,,,,,,,,,,
