,buy_duration
5306,0 days 01:28:52.000000000
5307,4 days 00:54:53.000000000
5308,0 days 00:00:28.000000000
5309,2 days 12:30:54.000000000
5310,16 days 11:30:32.000000000
5311,17 days 12:09:03.000000000
5312,0 days 11:51:05.000000000
5313,0 days 14:06:57.000000000
5314,17 days 02:33:03.000000000
5315,0 days 01:52:29.000000000
5316,6 days 23:35:33.000000000
5317,0 days 16:48:10.000000000
5318,2 days 12:53:38.000000000
5319,0 days 09:07:58.000000000
5320,0 days 18:02:02.000000000
5321,0 days 00:07:23.000000000
5322,19 days 12:09:28.000000000
5323,6 days 00:19:19.000000000
5324,0 days 08:03:32.000000000
5325,2 days 13:33:23.000000000
5326,10 days 13:33:29.000000000
5327,0 days 08:53:48.000000000
5328,0 days 17:03:35.000000000
5329,2 days 11:09:06.000000000
5330,0 days 23:46:26.000000000
5331,16 days 17:31:15.000000000
5332,0 days 12:34:41.000000000
5333,0 days 15:53:07.000000000
5334,0 days 00:29:02.000000000
5335,0 days 00:04:21.000000000
5336,0 days 00:12:34.000000000
5337,5 days 23:07:03.000000000
5338,0 days 12:32:57.000000000
5339,0 days 00:05:40.000000000
5340,4 days 14:56:20.000000000
5341,2 days 02:57:35.000000000
5342,5 days 11:05:53.000000000
5343,0 days 00:17:51.000000000
5344,5 days 12:38:12.000000000
5345,0 days 23:11:56.000000000
5346,0 days 00:14:04.000000000
5347,6 days 19:00:17.000000000
5348,0 days 00:24:58.000000000
5349,1 days 16:51:04.000000000
5350,1 days 21:44:29.000000000
5351,4 days 16:49:42.000000000
5352,11 days 11:59:52.000000000
5353,0 days 00:42:31.000000000
5354,0 days 02:35:47.000000000
5355,2 days 17:21:01.000000000
5356,1 days 18:06:24.000000000
5357,5 days 20:22:27.000000000
5358,5 days 17:13:18.000000000
5359,0 days 00:34:29.000000000
5360,0 days 01:05:13.000000000
5361,0 days 18:09:03.000000000
5362,3 days 13:53:07.000000000
5363,0 days 19:41:45.000000000
5364,0 days 00:06:06.000000000
5365,0 days 22:19:15.000000000
5366,0 days 00:02:59.000000000
5367,0 days 20:18:12.000000000
5368,6 days 00:16:43.000000000
5369,5 days 22:19:26.000000000
5370,0 days 00:06:17.000000000
5371,6 days 23:01:33.000000000
5372,6 days 14:45:36.000000000
5373,0 days 00:07:20.000000000
5374,0 days 03:10:38.000000000
5375,1 days 17:28:39.000000000
5376,0 days 01:08:06.000000000
5377,0 days 00:40:35.000000000
5378,6 days 02:58:36.000000000
5379,0 days 00:21:34.000000000
5380,6 days 00:16:06.000000000
5381,2 days 00:17:00.000000000
5382,0 days 00:12:08.000000000
5383,8 days 18:45:47.000000000
5384,13 days 15:02:14.000000000
5385,10 days 16:16:58.000000000
5386,0 days 00:33:59.000000000
5387,0 days 00:00:00.000000000
5388,0 days 01:25:46.000000000
5389,0 days 15:20:18.000000000
5390,0 days 00:02:15.000000000
5391,0 days 07:35:33.000000000
5392,2 days 22:45:06.000000000
5393,0 days 00:03:01.000000000
5394,0 days 21:58:27.000000000
5395,3 days 23:41:46.000000000
5396,7 days 17:10:31.000000000
5397,0 days 00:07:53.000000000
5398,1 days 04:16:17.000000000
5399,0 days 00:41:04.000000000
5400,0 days 00:26:30.000000000
5401,11 days 23:18:09.000000000
5402,18 days 19:40:20.000000000
5403,3 days 00:11:30.000000000
5404,0 days 00:23:20.000000000
5405,0 days 03:35:38.000000000
5406,7 days 22:04:13.000000000
5407,5 days 03:38:22.000000000
5408,0 days 02:04:14.000000000
5409,0 days 00:02:57.000000000
5410,0 days 00:23:55.000000000
5411,0 days 00:00:06.000000000
5412,0 days 00:17:06.000000000
5413,15 days 06:59:45.000000000
5414,0 days 00:36:45.000000000
5415,0 days 00:03:17.000000000
5416,0 days 00:04:50.000000000
5417,1 days 22:03:53.000000000
5418,0 days 05:58:04.000000000
5419,0 days 00:00:00.000000000
5420,0 days 00:38:30.000000000
5421,0 days 00:01:43.000000000
5422,7 days 04:29:53.000000000
5423,0 days 00:06:11.000000000
5424,0 days 00:02:56.000000000
5425,18 days 19:34:59.000000000
5426,0 days 00:33:57.000000000
5427,0 days 06:05:38.000000000
5428,2 days 00:12:06.000000000
5429,6 days 02:45:32.000000000
5430,0 days 05:05:43.000000000
5431,0 days 05:08:22.000000000
5432,1 days 09:09:14.000000000
5433,0 days 00:06:58.000000000
5434,0 days 00:26:13.000000000
5435,1 days 02:03:22.000000000
5436,2 days 08:42:49.000000000
5437,6 days 04:21:48.000000000
5438,6 days 09:20:57.000000000
5439,0 days 01:11:26.000000000
5440,1 days 06:47:36.000000000
5441,10 days 00:33:58.000000000
5442,6 days 04:22:50.000000000
5443,0 days 21:34:24.000000000
5444,0 days 00:03:40.000000000
5445,0 days 12:10:28.000000000
5446,0 days 00:03:21.000000000
5447,2 days 07:24:42.000000000
5448,2 days 19:59:49.000000000
5449,0 days 00:31:04.000000000
5451,0 days 00:27:42.000000000
5452,2 days 08:33:30.000000000
5453,4 days 15:30:25.000000000
5454,3 days 11:00:02.000000000
5455,0 days 00:15:52.000000000
5456,10 days 22:19:34.000000000
5457,0 days 00:58:43.000000000
5458,15 days 09:09:31.000000000
5459,0 days 00:02:34.000000000
5460,19 days 12:38:27.000000000
5461,3 days 01:34:00.000000000
5462,10 days 00:53:09.000000000
5463,0 days 00:22:31.000000000
5464,0 days 21:34:04.000000000
5465,0 days 07:56:34.000000000
5466,6 days 12:19:01.000000000
5468,0 days 00:01:54.000000000
5469,0 days 00:13:24.000000000
5470,6 days 03:52:53.000000000
5471,0 days 23:01:02.000000000
5472,17 days 22:18:42.000000000
5473,0 days 00:02:28.000000000
5474,0 days 02:18:12.000000000
5475,0 days 00:13:24.000000000
5476,11 days 07:42:39.000000000
5477,0 days 00:00:41.000000000
5478,0 days 00:13:04.000000000
5479,0 days 01:36:41.000000000
5480,8 days 20:41:19.000000000
5481,0 days 00:00:08.000000000
5482,0 days 01:16:47.000000000
5483,4 days 13:50:12.000000000
5484,5 days 09:27:22.000000000
5485,2 days 11:18:11.000000000
5486,0 days 00:07:49.000000000
5487,0 days 01:19:39.000000000
5488,0 days 10:03:54.000000000
5489,9 days 19:59:13.000000000
5490,20 days 17:19:48.000000000
5491,0 days 00:09:37.000000000
5492,0 days 00:01:04.000000000
5493,15 days 22:51:49.000000000
5494,0 days 00:51:31.000000000
5495,0 days 00:03:02.000000000
5496,0 days 00:13:35.000000000
5497,0 days 00:23:45.000000000
5498,17 days 15:39:28.000000000
5499,0 days 00:55:18.000000000
5500,0 days 09:59:54.000000000
5501,0 days 00:04:07.000000000
5502,0 days 10:28:40.000000000
5503,1 days 12:21:43.000000000
5504,0 days 00:16:32.000000000
5505,1 days 20:19:46.000000000
5506,1 days 19:14:27.000000000
5507,0 days 14:52:16.000000000
5508,0 days 00:58:25.000000000
5509,0 days 00:18:28.000000000
5510,0 days 19:06:32.000000000
5511,0 days 11:36:28.000000000
5512,4 days 21:30:21.000000000
5513,1 days 04:08:08.000000000
5514,5 days 18:16:32.000000000
5515,11 days 00:20:13.000000000
5516,5 days 20:08:42.000000000
5517,20 days 21:38:54.000000000
5518,1 days 02:24:25.000000000
5519,11 days 20:09:05.000000000
5520,0 days 00:10:03.000000000
5521,0 days 16:42:20.000000000
5522,21 days 03:44:08.000000000
5523,2 days 14:36:00.000000000
5524,0 days 15:22:42.000000000
5525,7 days 21:58:12.000000000
5526,0 days 00:59:57.000000000
5527,0 days 01:55:39.000000000
5528,2 days 00:48:21.000000000
5529,0 days 00:03:08.000000000
5530,1 days 15:41:59.000000000
5531,1 days 19:17:46.000000000
5532,0 days 19:06:00.000000000
5533,0 days 03:10:43.000000000
5534,0 days 00:41:11.000000000
5535,0 days 00:05:54.000000000
5536,0 days 00:32:18.000000000
5537,0 days 22:19:43.000000000
5538,3 days 21:17:10.000000000
5539,18 days 16:32:33.000000000
5540,0 days 02:07:19.000000000
5541,0 days 02:23:55.000000000
5542,0 days 01:07:46.000000000
5543,0 days 05:25:14.000000000
5544,20 days 16:39:23.000000000
5545,0 days 00:02:41.000000000
5546,0 days 00:37:01.000000000
5547,0 days 00:59:12.000000000
5548,0 days 00:07:18.000000000
5549,0 days 00:12:43.000000000
5550,0 days 00:22:53.000000000
5551,0 days 00:11:53.000000000
5552,8 days 02:21:32.000000000
5553,1 days 01:23:50.000000000
5554,11 days 03:26:32.000000000
5555,18 days 08:38:31.000000000
5556,0 days 00:34:44.000000000
5557,0 days 14:04:04.000000000
5558,4 days 00:39:10.000000000
5559,0 days 00:10:18.000000000
5560,0 days 00:09:38.000000000
5561,0 days 00:52:49.000000000
5562,0 days 04:58:12.000000000
5564,0 days 00:03:08.000000000
5565,0 days 22:20:31.000000000
5566,0 days 05:41:33.000000000
5567,0 days 00:08:48.000000000
5568,11 days 18:53:03.000000000
5569,0 days 00:26:50.000000000
5570,11 days 06:29:52.000000000
5571,0 days 00:19:14.000000000
5572,3 days 05:51:50.000000000
5573,0 days 00:11:10.000000000
5574,20 days 22:39:32.000000000
5575,7 days 19:55:07.000000000
5576,3 days 08:17:13.000000000
5577,0 days 03:37:23.000000000
5578,2 days 23:01:35.000000000
5579,0 days 00:03:35.000000000
5580,4 days 22:03:49.000000000
5581,4 days 18:39:06.000000000
5582,0 days 03:39:48.000000000
5583,0 days 07:41:51.000000000
5584,2 days 19:06:56.000000000
5585,1 days 00:43:59.000000000
5586,0 days 00:01:08.000000000
5587,0 days 00:03:50.000000000
5588,0 days 00:05:07.000000000
5589,0 days 07:27:56.000000000
5590,7 days 06:03:02.000000000
5591,0 days 00:46:53.000000000
5592,0 days 01:21:04.000000000
5593,0 days 23:39:10.000000000
5594,3 days 07:42:28.000000000
5595,0 days 00:30:43.000000000
5596,0 days 00:15:53.000000000
5597,0 days 00:25:07.000000000
5598,0 days 00:22:08.000000000
5599,0 days 09:46:34.000000000
5600,5 days 12:03:36.000000000
5601,0 days 00:12:18.000000000
5602,0 days 00:18:11.000000000
5603,0 days 00:15:25.000000000
5604,12 days 05:29:33.000000000
5605,0 days 00:17:20.000000000
5606,0 days 01:52:48.000000000
5607,0 days 00:03:49.000000000
5608,0 days 00:31:37.000000000
5609,0 days 00:44:27.000000000
5610,18 days 00:18:10.000000000
5611,0 days 00:47:19.000000000
5612,6 days 23:12:36.000000000
5613,0 days 00:53:30.000000000
5614,0 days 00:07:21.000000000
5615,0 days 00:10:04.000000000
5616,0 days 23:51:38.000000000
5617,1 days 00:40:56.000000000
5618,0 days 23:02:08.000000000
5619,7 days 08:43:17.000000000
5620,0 days 00:07:02.000000000
5621,2 days 11:43:48.000000000
5622,1 days 00:39:24.000000000
5623,7 days 01:03:28.000000000
5624,0 days 00:07:56.000000000
5625,1 days 23:27:31.000000000
5626,20 days 01:45:10.000000000
5627,7 days 11:43:59.000000000
5628,1 days 00:10:43.000000000
5629,9 days 01:28:44.000000000
5630,9 days 00:09:10.000000000
5631,2 days 18:07:06.000000000
5632,2 days 12:38:51.000000000
5633,0 days 00:04:12.000000000
5634,6 days 20:32:48.000000000
5635,0 days 00:10:40.000000000
5636,0 days 11:55:35.000000000
5637,0 days 00:38:20.000000000
5638,0 days 12:27:08.000000000
5639,0 days 00:11:35.000000000
5640,1 days 16:39:39.000000000
5641,10 days 15:41:16.000000000
5642,2 days 04:04:55.000000000
5643,2 days 23:36:50.000000000
5644,16 days 16:56:43.000000000
5645,0 days 00:15:10.000000000
5646,0 days 23:00:33.000000000
5647,1 days 19:23:04.000000000
5648,0 days 14:01:09.000000000
5649,19 days 23:13:44.000000000
5650,0 days 01:27:49.000000000
5651,4 days 13:38:36.000000000
5652,0 days 16:07:13.000000000
5653,0 days 00:18:02.000000000
5654,5 days 03:04:09.000000000
5655,10 days 22:18:01.000000000
5656,2 days 04:24:08.000000000
5657,0 days 01:14:20.000000000
5658,1 days 22:25:58.000000000
5659,0 days 14:07:14.000000000
5660,0 days 00:28:18.000000000
5661,0 days 00:19:17.000000000
5662,1 days 23:04:43.000000000
5663,7 days 20:39:20.000000000
5664,20 days 20:44:37.000000000
5665,0 days 00:00:40.000000000
5666,0 days 00:01:30.000000000
5667,4 days 19:27:16.000000000
5668,2 days 13:24:29.000000000
5669,8 days 04:45:25.000000000
5670,6 days 01:14:11.000000000
5671,9 days 01:15:49.000000000
5672,0 days 22:03:42.000000000
5673,0 days 23:27:41.000000000
5674,0 days 01:13:25.000000000
5675,1 days 18:51:26.000000000
5676,0 days 01:35:31.000000000
5677,0 days 00:52:38.000000000
5678,20 days 06:08:40.000000000
5679,0 days 00:21:56.000000000
5680,0 days 00:34:10.000000000
5681,0 days 15:37:10.000000000
5682,2 days 02:22:09.000000000
5683,8 days 06:38:14.000000000
5684,0 days 00:21:24.000000000
5685,0 days 00:02:50.000000000
5686,0 days 00:04:06.000000000
5687,3 days 16:06:29.000000000
5688,5 days 18:40:48.000000000
5689,0 days 00:00:00.000000000
5690,4 days 05:37:42.000000000
5691,0 days 20:48:38.000000000
5692,14 days 05:49:53.000000000
5693,1 days 06:24:37.000000000
5694,1 days 00:35:34.000000000
5695,7 days 08:32:51.000000000
5696,17 days 21:02:44.000000000
5697,11 days 04:17:43.000000000
5698,11 days 18:21:03.000000000
5699,0 days 00:04:23.000000000
5700,7 days 04:54:00.000000000
5701,17 days 06:23:21.000000000
5702,12 days 04:24:13.000000000
5703,0 days 00:00:23.000000000
5704,2 days 04:17:25.000000000
5705,10 days 08:51:42.000000000
5706,0 days 22:09:46.000000000
5707,0 days 00:02:20.000000000
5708,1 days 21:56:15.000000000
5709,4 days 22:38:25.000000000
5710,4 days 09:07:35.000000000
5711,0 days 00:02:42.000000000
5712,1 days 00:43:10.000000000
5713,18 days 11:03:42.000000000
5714,0 days 20:18:07.000000000
5715,0 days 00:15:04.000000000
5716,1 days 02:17:36.000000000
5717,15 days 04:26:18.000000000
5718,0 days 00:46:11.000000000
5719,9 days 00:05:06.000000000
5720,0 days 22:36:29.000000000
5721,8 days 02:14:03.000000000
5722,0 days 03:06:27.000000000
5723,0 days 00:00:00.000000000
5724,0 days 00:52:46.000000000
5725,0 days 00:32:02.000000000
5726,10 days 23:20:15.000000000
5727,4 days 21:54:04.000000000
5728,0 days 00:04:58.000000000
5729,3 days 10:44:39.000000000
5730,20 days 01:45:18.000000000
5731,0 days 00:19:00.000000000
5732,0 days 00:08:37.000000000
5733,2 days 00:08:44.000000000
5734,0 days 00:00:00.000000000
5735,0 days 03:55:33.000000000
5736,7 days 00:05:22.000000000
5737,0 days 00:59:05.000000000
5738,13 days 06:48:21.000000000
5739,0 days 11:04:50.000000000
5740,0 days 00:05:55.000000000
5741,1 days 11:59:31.000000000
5742,7 days 09:14:07.000000000
5743,1 days 19:54:51.000000000
5744,1 days 22:17:38.000000000
5745,16 days 18:35:39.000000000
5746,9 days 01:16:43.000000000
5747,13 days 19:06:41.000000000
5748,0 days 15:55:45.000000000
5749,16 days 23:36:47.000000000
5750,2 days 00:25:23.000000000
5751,0 days 01:27:57.000000000
5752,3 days 16:05:10.000000000
5753,14 days 21:05:00.000000000
5754,22 days 16:32:11.000000000
5755,0 days 03:01:23.000000000
5756,10 days 11:59:10.000000000
5757,0 days 02:16:16.000000000
5758,0 days 00:31:59.000000000
5759,0 days 00:15:24.000000000
5760,9 days 13:02:27.000000000
5761,2 days 12:05:01.000000000
5762,0 days 00:04:51.000000000
5763,14 days 18:31:54.000000000
5764,4 days 08:54:16.000000000
5765,22 days 23:34:04.000000000
5766,11 days 19:47:54.000000000
5767,1 days 17:19:05.000000000
5768,1 days 16:17:41.000000000
5769,0 days 02:07:14.000000000
5770,4 days 15:12:10.000000000
5771,5 days 23:49:15.000000000
5772,0 days 00:04:28.000000000
5773,3 days 00:48:04.000000000
5774,0 days 00:05:33.000000000
5775,0 days 00:09:49.000000000
5776,0 days 00:08:14.000000000
5777,0 days 10:49:18.000000000
5778,8 days 12:34:17.000000000
5779,6 days 01:23:02.000000000
5780,0 days 13:25:45.000000000
5781,19 days 18:12:41.000000000
5782,8 days 16:39:12.000000000
5783,0 days 00:28:12.000000000
5784,0 days 00:07:45.000000000
5785,7 days 15:42:18.000000000
5786,0 days 01:44:29.000000000
5787,17 days 16:00:39.000000000
5788,0 days 23:17:07.000000000
5789,5 days 16:17:22.000000000
5790,0 days 15:58:52.000000000
5791,0 days 00:02:34.000000000
5792,0 days 00:02:56.000000000
5793,1 days 02:27:09.000000000
5794,14 days 23:07:06.000000000
5795,1 days 16:42:05.000000000
5796,0 days 23:45:52.000000000
5797,0 days 00:19:21.000000000
5798,2 days 20:27:00.000000000
5799,0 days 01:27:34.000000000
5800,1 days 03:46:06.000000000
5801,11 days 16:49:31.000000000
5802,0 days 02:20:50.000000000
5803,0 days 00:19:45.000000000
5804,16 days 13:05:38.000000000
5805,0 days 02:40:54.000000000
5806,0 days 05:15:10.000000000
5807,0 days 00:05:20.000000000
5808,2 days 22:45:05.000000000
5809,0 days 02:11:32.000000000
5810,1 days 19:02:33.000000000
5811,0 days 00:14:47.000000000
5812,0 days 00:17:04.000000000
5813,0 days 18:19:01.000000000
5814,1 days 03:10:10.000000000
5815,0 days 00:12:02.000000000
5816,12 days 00:22:15.000000000
5817,1 days 07:18:47.000000000
5818,1 days 21:47:34.000000000
5819,0 days 00:42:29.000000000
5820,22 days 06:38:45.000000000
5821,21 days 01:04:44.000000000
5822,0 days 03:17:42.000000000
5823,9 days 09:40:38.000000000
5824,0 days 08:21:27.000000000
5825,5 days 18:12:56.000000000
5826,12 days 15:32:27.000000000
5827,10 days 06:05:36.000000000
5828,10 days 03:18:59.000000000
5829,0 days 00:02:55.000000000
5830,0 days 00:48:48.000000000
5831,0 days 21:19:47.000000000
5832,4 days 22:36:52.000000000
5833,0 days 00:00:35.000000000
5834,22 days 09:26:44.000000000
5835,0 days 00:00:00.000000000
5836,0 days 01:20:23.000000000
5837,0 days 08:52:50.000000000
5838,0 days 01:15:45.000000000
5839,0 days 00:54:09.000000000
5840,0 days 00:06:03.000000000
5841,0 days 00:14:28.000000000
5842,3 days 22:48:00.000000000
5843,13 days 07:29:25.000000000
5844,1 days 02:40:24.000000000
5845,10 days 07:58:21.000000000
5846,13 days 19:45:50.000000000
5847,0 days 05:05:07.000000000
5848,0 days 00:00:00.000000000
5849,0 days 00:08:29.000000000
5850,0 days 00:06:20.000000000
5852,0 days 05:15:55.000000000
5853,0 days 02:33:21.000000000
5854,0 days 00:11:12.000000000
5855,1 days 09:05:22.000000000
5856,17 days 03:09:51.000000000
5857,3 days 03:57:48.000000000
5858,0 days 00:12:01.000000000
5859,0 days 03:23:16.000000000
5860,20 days 11:10:29.000000000
5861,0 days 00:10:07.000000000
5862,0 days 22:51:28.000000000
5863,14 days 11:46:52.000000000
5864,8 days 00:38:31.000000000
5865,1 days 09:45:09.000000000
5866,0 days 02:18:43.000000000
5867,10 days 03:56:07.000000000
5868,0 days 00:25:56.000000000
5869,0 days 00:16:13.000000000
5870,1 days 01:32:33.000000000
5871,0 days 14:56:21.000000000
5872,4 days 03:29:09.000000000
5873,0 days 00:53:44.000000000
5874,0 days 00:12:48.000000000
5875,4 days 09:41:35.000000000
5876,0 days 00:08:13.000000000
5877,0 days 00:02:21.000000000
5878,10 days 10:10:43.000000000
5879,0 days 02:25:32.000000000
5880,7 days 08:56:07.000000000
5881,0 days 11:18:57.000000000
5882,4 days 00:27:21.000000000
5883,5 days 20:38:34.000000000
5884,13 days 01:07:23.000000000
5885,9 days 04:42:02.000000000
5886,5 days 14:22:59.000000000
5887,23 days 03:03:58.000000000
5888,3 days 06:09:12.000000000
5889,0 days 00:00:00.000000000
5890,3 days 00:21:20.000000000
5891,1 days 09:17:37.000000000
5892,4 days 23:38:53.000000000
5893,0 days 02:28:04.000000000
5894,4 days 23:26:02.000000000
5895,2 days 10:20:04.000000000
5896,18 days 17:44:48.000000000
5897,6 days 01:26:31.000000000
5898,6 days 17:11:07.000000000
5899,0 days 20:52:54.000000000
5900,13 days 08:35:57.000000000
5901,13 days 14:05:22.000000000
5902,5 days 22:15:10.000000000
5903,0 days 00:02:22.000000000
5904,0 days 10:25:28.000000000
5905,21 days 15:16:22.000000000
5906,12 days 01:40:04.000000000
5907,3 days 09:04:14.000000000
5908,2 days 10:15:31.000000000
5909,3 days 23:27:48.000000000
5910,7 days 14:41:49.000000000
5911,0 days 12:44:40.000000000
5912,2 days 15:36:47.000000000
5913,3 days 17:18:07.000000000
5914,0 days 09:58:34.000000000
5915,1 days 16:44:23.000000000
5916,0 days 00:02:32.000000000
5917,14 days 17:39:04.000000000
5918,0 days 00:16:39.000000000
5919,1 days 21:57:32.000000000
5920,0 days 00:03:32.000000000
5921,2 days 23:52:19.000000000
5922,9 days 01:30:18.000000000
5923,0 days 00:01:25.000000000
5924,5 days 10:51:46.000000000
5925,1 days 21:13:58.000000000
5926,0 days 23:57:40.000000000
5927,6 days 00:52:40.000000000
5928,0 days 00:07:08.000000000
5929,0 days 00:25:04.000000000
5930,13 days 22:08:34.000000000
5931,0 days 00:00:00.000000000
5932,0 days 01:13:51.000000000
5933,1 days 12:03:26.000000000
5934,3 days 19:04:10.000000000
5935,21 days 03:22:38.000000000
5936,3 days 19:54:22.000000000
5937,0 days 02:28:40.000000000
5938,0 days 16:06:07.000000000
5939,0 days 03:11:02.000000000
5940,7 days 22:46:42.000000000
5941,0 days 00:11:58.000000000
5942,0 days 00:02:52.000000000
5943,24 days 00:01:15.000000000
5944,0 days 00:05:21.000000000
5945,0 days 03:57:50.000000000
5946,8 days 15:56:18.000000000
5947,0 days 12:57:56.000000000
5948,1 days 21:55:37.000000000
5949,0 days 14:42:27.000000000
5950,0 days 00:44:28.000000000
5951,18 days 02:11:48.000000000
5952,15 days 13:38:20.000000000
5953,1 days 01:14:21.000000000
5954,0 days 00:44:01.000000000
5955,0 days 20:13:52.000000000
5956,0 days 00:11:40.000000000
5957,0 days 04:18:22.000000000
5958,0 days 04:08:47.000000000
5959,3 days 13:24:31.000000000
5960,1 days 18:19:28.000000000
5961,22 days 23:14:03.000000000
5962,2 days 06:38:11.000000000
5963,7 days 23:05:03.000000000
5964,8 days 01:51:32.000000000
5965,3 days 21:40:07.000000000
5966,16 days 23:09:58.000000000
5967,6 days 17:34:49.000000000
5968,2 days 19:51:33.000000000
5969,0 days 00:08:27.000000000
5970,0 days 00:08:24.000000000
5971,0 days 00:16:14.000000000
5972,2 days 15:51:18.000000000
5973,11 days 14:24:23.000000000
5974,0 days 00:14:19.000000000
5975,0 days 00:28:55.000000000
5976,3 days 06:34:38.000000000
5977,5 days 22:39:58.000000000
5978,5 days 02:42:32.000000000
5979,0 days 00:03:07.000000000
5980,15 days 13:29:34.000000000
5981,3 days 01:28:21.000000000
5982,0 days 00:26:48.000000000
5983,7 days 15:31:40.000000000
5984,18 days 15:09:48.000000000
5985,0 days 00:23:53.000000000
5986,0 days 07:00:51.000000000
5987,0 days 02:13:21.000000000
5988,0 days 00:37:10.000000000
5989,0 days 01:37:05.000000000
5990,5 days 01:57:43.000000000
5991,4 days 02:54:32.000000000
5992,0 days 00:07:54.000000000
5993,0 days 00:02:52.000000000
5994,6 days 03:58:25.000000000
5995,2 days 01:45:42.000000000
5996,0 days 00:01:43.000000000
5997,0 days 00:01:05.000000000
5998,0 days 00:07:51.000000000
5999,0 days 00:48:05.000000000
6000,1 days 06:47:52.000000000
6001,22 days 18:28:06.000000000
6002,9 days 22:13:20.000000000
6003,0 days 00:26:06.000000000
6004,13 days 18:09:51.000000000
6005,3 days 15:45:30.000000000
6006,0 days 02:28:44.000000000
6007,5 days 01:31:08.000000000
6008,0 days 01:24:14.000000000
6009,0 days 03:05:53.000000000
6010,0 days 00:31:53.000000000
6011,7 days 01:01:38.000000000
6012,4 days 22:10:03.000000000
6013,0 days 00:09:07.000000000
6014,0 days 09:24:36.000000000
6015,0 days 20:35:31.000000000
6016,1 days 21:04:54.000000000
6017,1 days 03:15:34.000000000
6018,0 days 00:24:42.000000000
6019,1 days 06:09:29.000000000
6020,3 days 06:17:21.000000000
6021,0 days 00:16:45.000000000
6022,19 days 03:57:27.000000000
6023,10 days 20:12:50.000000000
6024,0 days 00:31:21.000000000
6025,1 days 03:58:03.000000000
6026,0 days 20:24:23.000000000
6027,7 days 20:31:44.000000000
6028,12 days 22:22:03.000000000
6029,0 days 00:03:11.000000000
6030,20 days 10:39:28.000000000
6031,11 days 01:40:29.000000000
6032,0 days 01:02:08.000000000
6033,12 days 05:06:42.000000000
6034,0 days 00:31:24.000000000
6035,0 days 00:09:18.000000000
6036,14 days 21:15:34.000000000
6037,0 days 00:25:10.000000000
6038,19 days 10:12:40.000000000
6039,11 days 04:49:46.000000000
6040,0 days 00:10:42.000000000
6041,0 days 00:02:47.000000000
6042,20 days 21:03:26.000000000
6043,9 days 01:42:24.000000000
6044,0 days 03:05:31.000000000
6045,0 days 04:04:32.000000000
6046,21 days 23:51:26.000000000
6047,0 days 00:12:53.000000000
6048,0 days 00:27:45.000000000
6049,6 days 22:11:59.000000000
6050,1 days 00:35:42.000000000
6051,9 days 04:27:20.000000000
6052,0 days 00:29:53.000000000
6053,7 days 23:18:28.000000000
6054,0 days 08:01:36.000000000
6056,0 days 02:14:54.000000000
6057,0 days 04:58:50.000000000
6058,10 days 20:27:22.000000000
6059,17 days 06:44:51.000000000
6060,0 days 00:03:56.000000000
6061,0 days 00:58:19.000000000
6063,0 days 01:13:27.000000000
6064,21 days 23:13:05.000000000
6065,20 days 00:36:43.000000000
6066,9 days 12:31:07.000000000
6067,0 days 00:19:50.000000000
6068,1 days 02:15:44.000000000
6069,11 days 23:39:58.000000000
6070,0 days 00:23:24.000000000
6071,14 days 00:03:37.000000000
6072,5 days 13:09:46.000000000
6073,7 days 23:03:11.000000000
6074,12 days 00:00:56.000000000
6075,16 days 02:09:07.000000000
6076,3 days 05:15:13.000000000
6077,0 days 00:37:24.000000000
6078,0 days 06:00:00.000000000
6079,0 days 00:06:21.000000000
6080,0 days 00:19:23.000000000
6081,0 days 00:07:41.000000000
6082,0 days 00:09:44.000000000
6083,3 days 03:28:43.000000000
6084,0 days 00:03:55.000000000
6085,1 days 10:32:17.000000000
6086,5 days 00:45:25.000000000
6087,3 days 23:17:33.000000000
6089,2 days 00:22:42.000000000
6090,15 days 05:54:10.000000000
6091,6 days 08:45:19.000000000
6092,0 days 00:13:56.000000000
6093,9 days 03:27:00.000000000
6094,4 days 11:24:01.000000000
6095,14 days 13:27:50.000000000
6096,0 days 03:02:35.000000000
6097,1 days 17:11:42.000000000
6098,6 days 21:14:39.000000000
6099,15 days 07:58:42.000000000
6100,0 days 00:04:50.000000000
6101,3 days 18:17:54.000000000
6102,0 days 00:06:20.000000000
6103,0 days 10:39:54.000000000
6104,11 days 21:16:47.000000000
6105,0 days 16:55:47.000000000
6106,0 days 21:24:18.000000000
6107,0 days 17:59:02.000000000
6108,0 days 00:16:27.000000000
6109,8 days 13:11:58.000000000
6110,0 days 01:11:28.000000000
6111,0 days 08:14:44.000000000
6112,0 days 00:02:26.000000000
6113,18 days 11:42:45.000000000
6114,0 days 10:21:56.000000000
6115,8 days 20:16:58.000000000
6116,0 days 00:12:58.000000000
6117,0 days 00:02:47.000000000
6118,0 days 00:13:38.000000000
6119,0 days 00:42:50.000000000
6120,1 days 20:29:26.000000000
6121,0 days 00:06:36.000000000
6122,0 days 00:07:03.000000000
6123,0 days 00:29:40.000000000
6124,0 days 02:19:59.000000000
6125,19 days 13:36:31.000000000
6126,6 days 20:53:45.000000000
6127,0 days 20:47:38.000000000
6128,4 days 02:13:02.000000000
6129,0 days 00:08:16.000000000
6130,0 days 00:08:13.000000000
6131,21 days 22:44:27.000000000
6132,3 days 00:50:10.000000000
6133,0 days 14:29:59.000000000
6134,0 days 16:38:46.000000000
6135,0 days 01:12:41.000000000
