,buy_duration
2530,2 days 01:03:45.000000000
2531,0 days 21:15:08.000000000
2532,8 days 02:00:31.000000000
2533,0 days 00:07:35.000000000
2534,1 days 11:48:36.000000000
2535,3 days 19:00:19.000000000
2536,8 days 01:27:24.000000000
2537,1 days 01:02:36.000000000
2538,3 days 06:08:50.000000000
2539,1 days 05:33:31.000000000
2540,0 days 00:15:08.000000000
2541,2 days 22:21:29.000000000
2542,7 days 00:16:14.000000000
2543,2 days 00:29:17.000000000
2544,0 days 00:10:10.000000000
2545,7 days 02:38:03.000000000
2546,0 days 03:24:36.000000000
2547,1 days 02:44:10.000000000
2548,0 days 17:39:22.000000000
2549,0 days 00:11:14.000000000
2550,6 days 18:36:11.000000000
2551,0 days 23:34:27.000000000
2552,2 days 02:00:03.000000000
2553,0 days 00:06:59.000000000
2554,5 days 03:08:13.000000000
2555,1 days 21:33:19.000000000
2556,0 days 00:00:31.000000000
2557,0 days 00:07:42.000000000
2558,0 days 00:07:09.000000000
2559,0 days 03:16:15.000000000
2560,2 days 16:56:32.000000000
2561,0 days 07:55:58.000000000
2562,2 days 00:10:06.000000000
2563,1 days 07:55:36.000000000
2564,9 days 00:31:23.000000000
2565,0 days 22:18:49.000000000
2566,0 days 00:02:28.000000000
2567,0 days 03:23:20.000000000
2568,0 days 20:41:38.000000000
2569,2 days 15:10:38.000000000
2570,0 days 00:22:26.000000000
2571,6 days 19:21:15.000000000
2572,0 days 00:21:50.000000000
2573,8 days 13:12:53.000000000
2574,7 days 20:18:25.000000000
2575,6 days 23:48:08.000000000
2576,1 days 06:03:10.000000000
2577,2 days 05:23:56.000000000
2578,0 days 00:31:50.000000000
2579,2 days 20:40:25.000000000
2580,0 days 09:12:04.000000000
2581,7 days 23:51:33.000000000
2582,0 days 00:22:57.000000000
2583,2 days 22:27:46.000000000
2584,4 days 23:23:01.000000000
2585,0 days 00:02:22.000000000
2586,0 days 03:08:42.000000000
2587,2 days 02:44:22.000000000
2588,3 days 04:36:57.000000000
2589,0 days 00:01:31.000000000
2590,7 days 23:06:01.000000000
2591,0 days 01:17:04.000000000
2592,0 days 00:03:44.000000000
2593,0 days 00:06:41.000000000
2594,0 days 00:40:38.000000000
2595,0 days 00:31:48.000000000
2596,1 days 18:15:57.000000000
2597,0 days 02:48:52.000000000
2598,1 days 02:56:46.000000000
2599,9 days 08:32:58.000000000
2600,0 days 10:55:35.000000000
2601,5 days 14:14:54.000000000
2602,0 days 23:52:51.000000000
2603,0 days 00:03:29.000000000
2604,0 days 00:22:19.000000000
2605,0 days 22:32:02.000000000
2606,0 days 08:30:24.000000000
2607,0 days 00:20:36.000000000
2608,0 days 22:32:41.000000000
2609,0 days 00:00:45.000000000
2610,8 days 09:58:00.000000000
2611,0 days 19:05:31.000000000
2612,3 days 11:09:37.000000000
2613,2 days 03:54:06.000000000
2614,0 days 19:14:14.000000000
2615,0 days 00:04:52.000000000
2616,8 days 00:58:53.000000000
2617,1 days 20:43:59.000000000
2618,1 days 00:31:23.000000000
2619,0 days 13:25:18.000000000
2620,7 days 22:20:49.000000000
2621,0 days 00:13:06.000000000
2622,5 days 23:00:19.000000000
2623,0 days 00:38:35.000000000
2624,0 days 23:27:44.000000000
2625,0 days 05:46:59.000000000
2626,7 days 22:52:04.000000000
2627,0 days 00:10:22.000000000
2628,0 days 00:00:00.000000000
2629,0 days 00:44:49.000000000
2630,0 days 00:06:37.000000000
2631,0 days 01:03:26.000000000
2632,0 days 03:07:17.000000000
2633,0 days 00:06:02.000000000
2634,0 days 01:19:21.000000000
2635,0 days 20:16:45.000000000
2636,5 days 08:14:14.000000000
2637,4 days 22:44:59.000000000
2638,0 days 00:27:49.000000000
2639,0 days 00:03:50.000000000
2640,5 days 01:49:00.000000000
2641,0 days 00:01:47.000000000
2642,1 days 15:56:36.000000000
2643,0 days 00:38:37.000000000
2644,2 days 05:20:57.000000000
2645,1 days 03:01:22.000000000
2646,4 days 00:46:51.000000000
2647,0 days 00:17:07.000000000
2648,0 days 00:00:40.000000000
2649,0 days 00:17:25.000000000
2650,0 days 00:05:06.000000000
2651,0 days 00:23:17.000000000
2652,4 days 00:51:52.000000000
2653,0 days 01:57:34.000000000
2654,0 days 03:50:40.000000000
2655,1 days 11:06:04.000000000
2656,8 days 04:30:16.000000000
2657,8 days 15:14:07.000000000
2658,0 days 00:03:02.000000000
2659,2 days 07:28:49.000000000
2660,1 days 13:43:49.000000000
2661,4 days 20:05:49.000000000
2662,0 days 20:11:53.000000000
2663,0 days 10:00:33.000000000
2664,7 days 07:57:50.000000000
2665,3 days 10:04:47.000000000
2666,6 days 06:49:33.000000000
2667,2 days 20:08:09.000000000
2668,0 days 11:47:16.000000000
2669,0 days 22:26:22.000000000
2670,0 days 12:48:22.000000000
2671,0 days 00:09:14.000000000
2672,0 days 21:21:41.000000000
2673,3 days 13:34:54.000000000
2674,5 days 17:11:58.000000000
2675,2 days 15:25:45.000000000
2676,0 days 10:42:37.000000000
2677,1 days 10:15:56.000000000
2678,1 days 11:57:49.000000000
2679,0 days 13:38:17.000000000
2680,3 days 12:21:41.000000000
2681,9 days 10:50:56.000000000
2682,0 days 18:40:54.000000000
2683,0 days 22:30:26.000000000
2684,10 days 00:28:41.000000000
2685,7 days 14:03:43.000000000
2686,3 days 00:27:11.000000000
2687,0 days 13:57:51.000000000
2688,0 days 00:33:50.000000000
2689,0 days 00:01:53.000000000
2690,5 days 22:10:32.000000000
2691,0 days 00:11:15.000000000
2692,2 days 22:26:10.000000000
2693,0 days 00:31:12.000000000
2694,0 days 14:18:38.000000000
2695,2 days 21:01:11.000000000
2696,1 days 23:38:17.000000000
2697,0 days 20:46:15.000000000
2698,0 days 22:06:48.000000000
2699,0 days 00:03:42.000000000
2700,5 days 16:11:55.000000000
2701,2 days 23:52:10.000000000
2702,0 days 01:13:02.000000000
2703,2 days 16:03:30.000000000
2704,3 days 21:11:36.000000000
2705,2 days 22:24:53.000000000
2706,1 days 18:02:03.000000000
2707,1 days 20:57:03.000000000
2708,0 days 19:34:12.000000000
2709,5 days 15:42:38.000000000
2710,0 days 15:40:00.000000000
2711,0 days 01:01:35.000000000
2712,0 days 00:42:10.000000000
2713,5 days 02:40:08.000000000
2714,0 days 00:13:51.000000000
2715,0 days 19:42:38.000000000
2716,0 days 13:09:21.000000000
2717,10 days 03:22:13.000000000
2718,0 days 18:37:50.000000000
2719,3 days 02:43:10.000000000
2720,0 days 00:52:31.000000000
2721,5 days 02:31:47.000000000
2722,3 days 03:22:34.000000000
2723,0 days 00:16:29.000000000
2724,2 days 00:50:46.000000000
2725,0 days 17:35:00.000000000
2726,0 days 00:09:02.000000000
2727,3 days 17:56:50.000000000
2728,0 days 01:19:36.000000000
2729,0 days 00:04:49.000000000
2730,1 days 21:25:27.000000000
2731,0 days 01:49:51.000000000
2732,6 days 21:53:06.000000000
2733,0 days 00:29:08.000000000
2734,0 days 02:36:59.000000000
2735,0 days 00:11:27.000000000
2736,0 days 02:33:43.000000000
2737,3 days 22:56:11.000000000
2738,8 days 01:00:42.000000000
2739,5 days 23:58:52.000000000
2740,2 days 22:34:28.000000000
2741,0 days 05:01:28.000000000
2742,0 days 05:22:19.000000000
2743,0 days 23:59:18.000000000
2744,9 days 23:29:17.000000000
2745,0 days 00:10:40.000000000
2746,9 days 00:49:24.000000000
2747,0 days 22:41:22.000000000
2748,3 days 13:00:25.000000000
2749,1 days 13:34:35.000000000
2750,7 days 15:11:26.000000000
2751,5 days 05:32:21.000000000
2752,1 days 01:37:42.000000000
2753,0 days 02:16:10.000000000
2754,0 days 05:15:35.000000000
2755,7 days 17:53:07.000000000
2756,1 days 20:17:32.000000000
2757,0 days 00:08:25.000000000
2758,2 days 00:27:52.000000000
2759,0 days 00:05:19.000000000
2760,0 days 01:18:52.000000000
2761,0 days 00:00:53.000000000
2762,1 days 01:06:38.000000000
2763,4 days 04:21:41.000000000
2764,1 days 15:17:19.000000000
2765,6 days 18:57:51.000000000
2766,0 days 00:27:44.000000000
2767,6 days 15:46:19.000000000
2768,4 days 02:24:26.000000000
2769,0 days 00:11:37.000000000
2770,0 days 00:08:22.000000000
2771,1 days 03:37:59.000000000
2772,4 days 06:20:03.000000000
2773,8 days 06:23:36.000000000
2774,0 days 15:35:30.000000000
2775,3 days 01:44:47.000000000
2776,10 days 01:41:29.000000000
2777,0 days 16:27:09.000000000
2778,2 days 04:40:47.000000000
2779,0 days 00:18:53.000000000
2780,1 days 00:24:10.000000000
2781,10 days 02:30:18.000000000
2782,3 days 19:49:55.000000000
2783,9 days 05:10:36.000000000
2784,0 days 00:05:02.000000000
2785,0 days 00:25:16.000000000
2786,0 days 00:10:38.000000000
2787,0 days 10:15:16.000000000
2788,2 days 21:56:06.000000000
2789,0 days 00:00:00.000000000
2790,0 days 00:13:11.000000000
2792,2 days 03:36:50.000000000
2793,0 days 00:12:45.000000000
2794,0 days 00:11:44.000000000
2795,2 days 05:11:10.000000000
2796,2 days 02:58:36.000000000
2797,0 days 00:23:43.000000000
2798,6 days 19:30:23.000000000
2799,0 days 00:03:02.000000000
2800,0 days 05:36:46.000000000
2801,5 days 05:27:28.000000000
2802,0 days 21:51:17.000000000
2803,1 days 10:13:39.000000000
2804,3 days 07:39:29.000000000
2805,0 days 02:14:29.000000000
2806,1 days 01:51:17.000000000
2807,1 days 21:23:04.000000000
2808,1 days 08:59:49.000000000
2809,2 days 01:26:35.000000000
2810,0 days 00:12:53.000000000
2811,0 days 00:09:07.000000000
2812,0 days 00:13:59.000000000
2813,0 days 00:01:36.000000000
2814,0 days 00:54:23.000000000
2815,0 days 00:14:35.000000000
2816,0 days 00:01:30.000000000
2817,0 days 00:07:59.000000000
2818,0 days 01:13:08.000000000
2819,10 days 10:47:46.000000000
2820,0 days 01:10:59.000000000
2821,0 days 00:16:41.000000000
2822,3 days 10:04:43.000000000
2823,1 days 02:39:07.000000000
2824,0 days 02:59:24.000000000
2825,0 days 00:37:57.000000000
2826,3 days 01:20:51.000000000
2827,0 days 02:05:19.000000000
2828,0 days 00:00:18.000000000
2829,0 days 01:15:18.000000000
2830,1 days 05:37:28.000000000
2831,0 days 05:42:38.000000000
2832,3 days 10:50:32.000000000
2833,0 days 02:41:53.000000000
2834,2 days 11:40:31.000000000
2835,0 days 10:50:52.000000000
2836,0 days 05:29:15.000000000
2837,0 days 00:09:39.000000000
2838,7 days 21:41:21.000000000
2839,0 days 02:12:40.000000000
2840,0 days 08:43:08.000000000
2841,0 days 22:13:31.000000000
2842,3 days 11:45:28.000000000
2843,9 days 11:38:04.000000000
2844,2 days 04:40:09.000000000
2845,0 days 07:22:32.000000000
2846,0 days 05:37:10.000000000
2847,9 days 12:14:52.000000000
2848,3 days 05:12:44.000000000
2849,0 days 01:34:39.000000000
2850,8 days 09:17:17.000000000
2851,0 days 00:12:46.000000000
2852,0 days 00:29:03.000000000
2853,0 days 06:38:23.000000000
2854,0 days 01:14:01.000000000
2855,1 days 22:53:26.000000000
2856,0 days 08:18:59.000000000
2857,0 days 00:13:25.000000000
2858,2 days 21:52:03.000000000
2859,1 days 19:12:13.000000000
2860,3 days 01:14:00.000000000
2861,9 days 14:00:25.000000000
2862,7 days 12:37:06.000000000
2863,0 days 00:07:29.000000000
2864,1 days 06:00:48.000000000
2865,10 days 18:01:45.000000000
2866,2 days 13:32:07.000000000
2867,0 days 01:21:32.000000000
2868,9 days 08:16:34.000000000
2869,0 days 00:03:16.000000000
2870,0 days 00:00:21.000000000
2871,0 days 00:00:13.000000000
2872,0 days 00:00:33.000000000
2873,10 days 01:50:04.000000000
2874,2 days 04:37:32.000000000
2875,0 days 13:35:58.000000000
2876,0 days 14:30:59.000000000
2877,4 days 23:08:42.000000000
2878,0 days 00:17:07.000000000
2879,0 days 00:00:59.000000000
2880,0 days 22:18:58.000000000
2881,0 days 00:34:36.000000000
2882,0 days 00:03:11.000000000
2883,0 days 10:30:12.000000000
2884,0 days 05:22:51.000000000
2885,1 days 16:35:11.000000000
2886,0 days 18:27:45.000000000
2887,3 days 11:18:55.000000000
2888,0 days 00:07:16.000000000
2889,0 days 09:37:35.000000000
2890,1 days 13:34:40.000000000
2891,0 days 00:12:33.000000000
2892,0 days 00:00:34.000000000
2893,0 days 00:18:22.000000000
2894,5 days 16:18:25.000000000
2895,0 days 10:44:36.000000000
2896,0 days 18:41:01.000000000
2897,0 days 18:38:53.000000000
2898,1 days 18:18:33.000000000
2899,1 days 22:03:26.000000000
2900,1 days 11:03:27.000000000
2901,0 days 22:58:42.000000000
2902,0 days 11:04:04.000000000
2903,0 days 14:19:50.000000000
2904,6 days 21:42:32.000000000
2905,1 days 13:54:14.000000000
2906,0 days 10:44:57.000000000
2907,0 days 19:03:06.000000000
2908,6 days 00:11:23.000000000
2909,0 days 11:27:08.000000000
2910,0 days 23:07:01.000000000
2911,0 days 01:05:08.000000000
2912,0 days 12:44:45.000000000
2913,0 days 20:39:23.000000000
2914,0 days 13:03:39.000000000
2915,0 days 11:09:58.000000000
2916,1 days 22:24:09.000000000
2917,5 days 18:11:06.000000000
2918,0 days 22:56:46.000000000
2919,0 days 16:23:54.000000000
2920,4 days 01:38:38.000000000
2921,3 days 23:00:51.000000000
2922,3 days 22:30:05.000000000
2923,9 days 11:11:46.000000000
2924,4 days 23:21:38.000000000
2925,0 days 15:08:25.000000000
2926,0 days 00:01:02.000000000
2927,8 days 21:07:06.000000000
2928,4 days 23:39:19.000000000
2929,0 days 18:23:51.000000000
2930,4 days 18:03:50.000000000
2931,1 days 14:34:44.000000000
2932,6 days 22:41:48.000000000
2933,0 days 00:03:49.000000000
2934,0 days 00:01:54.000000000
2935,0 days 14:47:35.000000000
2936,0 days 00:08:03.000000000
2937,0 days 15:22:14.000000000
2938,0 days 00:01:52.000000000
2939,0 days 21:06:21.000000000
2940,0 days 00:37:52.000000000
2941,5 days 19:25:08.000000000
2942,0 days 01:39:26.000000000
2943,0 days 01:46:50.000000000
2944,0 days 01:05:48.000000000
2945,0 days 01:56:52.000000000
2946,0 days 01:58:07.000000000
2947,2 days 11:02:09.000000000
2948,3 days 14:59:03.000000000
2949,0 days 01:32:37.000000000
2950,4 days 04:22:25.000000000
2951,5 days 00:34:34.000000000
2952,5 days 00:43:47.000000000
2953,0 days 00:02:24.000000000
2954,0 days 17:48:59.000000000
2955,0 days 00:14:32.000000000
2956,9 days 18:44:46.000000000
2957,4 days 20:24:56.000000000
2958,1 days 20:46:45.000000000
2959,1 days 16:34:07.000000000
2960,0 days 00:59:00.000000000
2961,3 days 15:48:32.000000000
2962,1 days 14:45:14.000000000
2963,1 days 15:22:46.000000000
2964,0 days 00:07:04.000000000
2965,3 days 02:42:50.000000000
2966,1 days 23:35:01.000000000
2967,0 days 19:04:42.000000000
2968,0 days 00:12:41.000000000
2969,2 days 13:44:55.000000000
2970,0 days 14:54:32.000000000
2971,0 days 00:10:56.000000000
2972,8 days 12:06:17.000000000
2973,0 days 18:28:09.000000000
2974,0 days 00:14:08.000000000
2975,1 days 21:18:50.000000000
2976,0 days 00:52:43.000000000
2977,0 days 19:58:47.000000000
2978,1 days 01:56:21.000000000
2979,1 days 02:40:13.000000000
2980,2 days 22:39:58.000000000
2981,0 days 13:54:06.000000000
2982,0 days 03:00:51.000000000
2983,0 days 14:41:59.000000000
2984,1 days 16:02:55.000000000
2985,0 days 17:03:59.000000000
2986,0 days 00:07:47.000000000
2987,0 days 04:52:57.000000000
2988,0 days 00:13:53.000000000
2989,0 days 00:01:25.000000000
2990,0 days 00:01:25.000000000
2991,0 days 17:17:02.000000000
2992,0 days 00:00:00.000000000
2993,0 days 20:39:36.000000000
2994,2 days 01:26:48.000000000
2995,0 days 00:03:19.000000000
2996,0 days 19:44:34.000000000
2997,0 days 00:01:09.000000000
2998,5 days 00:54:35.000000000
2999,3 days 14:49:34.000000000
3000,0 days 00:09:09.000000000
3001,0 days 00:32:01.000000000
3002,1 days 21:25:21.000000000
3003,0 days 00:11:08.000000000
3004,10 days 03:57:58.000000000
3005,7 days 03:10:10.000000000
3006,0 days 00:13:10.000000000
3007,0 days 22:34:56.000000000
3008,1 days 08:03:09.000000000
3009,0 days 00:10:36.000000000
3010,0 days 00:01:34.000000000
3011,2 days 20:27:03.000000000
3012,0 days 00:00:00.000000000
3013,3 days 09:40:31.000000000
3014,0 days 15:49:02.000000000
3015,0 days 00:00:42.000000000
3016,3 days 20:08:38.000000000
3017,2 days 23:00:04.000000000
3018,0 days 05:15:52.000000000
3019,1 days 05:53:40.000000000
3020,0 days 23:17:03.000000000
3021,0 days 23:13:42.000000000
3022,9 days 07:15:55.000000000
3023,0 days 00:01:21.000000000
3024,0 days 00:01:57.000000000
3025,6 days 21:16:21.000000000
3026,0 days 01:12:18.000000000
3027,0 days 00:19:27.000000000
3028,2 days 01:46:16.000000000
3029,5 days 21:31:58.000000000
3030,0 days 03:06:28.000000000
3031,0 days 09:11:41.000000000
3032,0 days 00:25:57.000000000
3033,2 days 18:33:23.000000000
3034,0 days 11:01:41.000000000
3035,2 days 06:54:14.000000000
3036,0 days 00:01:17.000000000
3037,2 days 22:30:48.000000000
3038,3 days 09:02:38.000000000
3039,0 days 00:04:24.000000000
3040,10 days 23:58:02.000000000
3041,1 days 00:28:03.000000000
3042,1 days 23:14:31.000000000
3043,8 days 01:03:12.000000000
3044,3 days 12:36:33.000000000
3045,0 days 00:41:55.000000000
3046,0 days 21:49:49.000000000
3047,1 days 12:56:19.000000000
3048,9 days 23:23:19.000000000
3049,0 days 00:29:45.000000000
3050,0 days 00:41:32.000000000
3051,0 days 02:44:41.000000000
3052,0 days 00:12:07.000000000
3053,0 days 01:06:55.000000000
3054,0 days 00:43:27.000000000
3055,10 days 11:25:49.000000000
3056,0 days 00:41:03.000000000
3057,0 days 22:27:08.000000000
3058,2 days 11:58:29.000000000
3059,1 days 03:10:32.000000000
3060,0 days 00:51:40.000000000
3061,2 days 01:07:22.000000000
3062,1 days 12:25:27.000000000
3063,0 days 00:06:27.000000000
3064,0 days 01:19:44.000000000
3065,5 days 11:10:18.000000000
3066,0 days 00:20:55.000000000
3067,1 days 00:31:53.000000000
3068,10 days 09:33:46.000000000
3069,2 days 00:55:45.000000000
3070,0 days 01:07:17.000000000
3071,0 days 22:51:48.000000000
3072,2 days 00:12:55.000000000
3073,1 days 12:29:10.000000000
3074,0 days 07:29:46.000000000
3075,0 days 15:52:40.000000000
3076,0 days 00:01:38.000000000
3077,1 days 01:15:25.000000000
3078,0 days 00:17:40.000000000
3079,1 days 08:06:07.000000000
3080,2 days 07:11:16.000000000
3081,0 days 00:52:27.000000000
3082,0 days 09:10:55.000000000
3083,0 days 01:34:01.000000000
3084,5 days 07:59:41.000000000
3085,5 days 15:43:26.000000000
3086,0 days 00:16:09.000000000
3087,0 days 00:37:06.000000000
3088,0 days 00:09:00.000000000
3089,0 days 00:03:30.000000000
3090,0 days 02:25:14.000000000
3091,0 days 15:19:26.000000000
3092,10 days 21:46:32.000000000
3093,0 days 08:02:55.000000000
3094,4 days 08:39:14.000000000
3095,3 days 13:26:01.000000000
3096,5 days 15:45:46.000000000
3097,1 days 15:58:54.000000000
3098,0 days 18:12:25.000000000
3099,0 days 00:17:57.000000000
3100,0 days 00:08:39.000000000
3101,4 days 20:21:49.000000000
3102,1 days 01:05:42.000000000
3103,0 days 00:08:33.000000000
3104,0 days 17:37:27.000000000
3105,0 days 00:10:42.000000000
3106,4 days 19:23:09.000000000
3107,7 days 13:05:05.000000000
3108,2 days 21:47:04.000000000
3109,0 days 00:27:31.000000000
3110,0 days 10:40:06.000000000
3111,1 days 22:03:41.000000000
3112,0 days 00:01:20.000000000
3113,4 days 11:54:17.000000000
3114,1 days 12:51:46.000000000
3115,5 days 09:01:13.000000000
3116,4 days 17:18:19.000000000
3117,6 days 13:09:37.000000000
3118,3 days 14:19:48.000000000
3119,0 days 00:03:58.000000000
3120,1 days 00:40:22.000000000
3121,0 days 00:54:28.000000000
3122,1 days 22:55:27.000000000
3123,1 days 15:23:43.000000000
3124,0 days 00:19:58.000000000
3125,0 days 18:46:53.000000000
3126,3 days 18:17:26.000000000
3127,0 days 00:12:34.000000000
3128,0 days 13:07:58.000000000
3129,1 days 02:50:16.000000000
3130,4 days 23:39:47.000000000
3131,1 days 01:43:17.000000000
3132,0 days 16:14:19.000000000
3133,6 days 16:42:29.000000000
3134,0 days 02:58:59.000000000
3135,0 days 21:09:22.000000000
3136,1 days 18:40:15.000000000
3137,0 days 01:00:30.000000000
3138,2 days 19:22:51.000000000
3139,0 days 00:00:52.000000000
3140,0 days 20:59:38.000000000
3141,2 days 18:57:53.000000000
3142,3 days 20:50:08.000000000
3143,0 days 00:07:45.000000000
3144,0 days 19:21:55.000000000
3145,0 days 13:44:49.000000000
3146,6 days 13:43:22.000000000
3147,0 days 00:12:02.000000000
3148,1 days 13:59:55.000000000
3149,0 days 04:03:12.000000000
3150,2 days 04:29:50.000000000
3151,0 days 00:15:03.000000000
3152,5 days 15:21:46.000000000
3153,2 days 19:54:58.000000000
3154,5 days 23:20:42.000000000
3155,0 days 00:00:58.000000000
3156,2 days 06:19:45.000000000
3157,0 days 12:55:28.000000000
3158,4 days 09:55:01.000000000
3159,0 days 00:02:06.000000000
3160,8 days 19:02:16.000000000
3161,0 days 19:56:48.000000000
3162,0 days 00:08:59.000000000
3163,2 days 15:05:01.000000000
3164,0 days 22:16:44.000000000
3165,6 days 02:53:05.000000000
3166,1 days 00:41:53.000000000
3167,2 days 17:00:45.000000000
3168,0 days 00:01:25.000000000
3169,0 days 17:16:25.000000000
3170,3 days 21:40:20.000000000
3171,2 days 04:00:42.000000000
3172,0 days 19:24:40.000000000
3173,3 days 01:34:36.000000000
3174,7 days 03:35:39.000000000
3175,0 days 00:05:36.000000000
3176,6 days 22:30:29.000000000
3177,0 days 01:05:29.000000000
3178,0 days 00:01:57.000000000
3179,5 days 01:55:11.000000000
3180,1 days 00:18:37.000000000
3181,0 days 06:13:00.000000000
3182,6 days 22:31:24.000000000
3183,4 days 17:00:06.000000000
3184,3 days 19:23:30.000000000
3185,2 days 03:29:19.000000000
3186,0 days 00:44:15.000000000
3187,0 days 02:10:08.000000000
3188,0 days 00:20:24.000000000
3189,0 days 00:02:58.000000000
3190,0 days 00:57:54.000000000
3191,0 days 00:01:05.000000000
3192,0 days 00:06:19.000000000
3193,1 days 13:55:18.000000000
3194,0 days 00:06:47.000000000
3195,0 days 00:00:30.000000000
3196,0 days 00:16:31.000000000
3197,3 days 17:08:04.000000000
3198,0 days 00:21:05.000000000
3199,8 days 15:05:17.000000000
3200,0 days 00:00:00.000000000
3201,7 days 02:46:37.000000000
3202,0 days 00:03:58.000000000
3203,0 days 00:05:13.000000000
3204,0 days 00:29:55.000000000
3205,11 days 06:06:09.000000000
3206,1 days 03:05:01.000000000
3207,0 days 01:21:54.000000000
3208,3 days 06:47:37.000000000
3209,8 days 00:05:33.000000000
3210,0 days 00:24:21.000000000
3211,0 days 04:47:54.000000000
3212,0 days 00:11:07.000000000
3213,1 days 22:29:43.000000000
3214,0 days 00:14:58.000000000
3215,3 days 04:19:50.000000000
3216,0 days 05:48:44.000000000
3217,0 days 00:33:58.000000000
3218,0 days 21:09:24.000000000
3219,4 days 11:03:13.000000000
3220,5 days 01:19:32.000000000
3221,0 days 00:14:39.000000000
3222,12 days 09:47:48.000000000
3223,12 days 03:40:43.000000000
3224,0 days 00:00:00.000000000
3225,4 days 04:03:04.000000000
3226,0 days 00:08:32.000000000
3227,1 days 01:17:41.000000000
3228,0 days 03:49:18.000000000
3229,1 days 23:05:58.000000000
3230,0 days 00:05:43.000000000
3231,0 days 00:06:03.000000000
3232,0 days 00:03:03.000000000
3233,0 days 00:06:17.000000000
3234,5 days 21:47:52.000000000
3235,0 days 00:12:35.000000000
3236,0 days 21:57:34.000000000
3237,0 days 00:08:54.000000000
3238,2 days 00:32:07.000000000
3239,0 days 00:18:13.000000000
3240,0 days 21:43:29.000000000
3241,10 days 01:21:08.000000000
3242,0 days 07:16:58.000000000
3243,0 days 22:54:30.000000000
3244,1 days 01:03:17.000000000
3245,0 days 00:00:56.000000000
3246,2 days 02:38:58.000000000
3247,0 days 00:04:20.000000000
3248,0 days 00:36:42.000000000
3249,0 days 00:03:04.000000000
3250,0 days 00:03:52.000000000
3251,0 days 00:03:46.000000000
3252,0 days 00:06:43.000000000
3253,5 days 19:35:35.000000000
3254,0 days 11:29:36.000000000
3255,7 days 23:30:57.000000000
3256,0 days 00:49:09.000000000
3257,0 days 01:34:56.000000000
3258,5 days 01:12:18.000000000
3259,0 days 00:18:03.000000000
3260,4 days 00:19:03.000000000
3261,0 days 06:46:18.000000000
3262,0 days 00:53:02.000000000
3263,1 days 04:53:05.000000000
3264,10 days 02:21:40.000000000
3265,5 days 07:51:19.000000000
3266,6 days 01:22:40.000000000
3267,11 days 02:17:43.000000000
3268,7 days 04:24:04.000000000
3269,0 days 00:04:01.000000000
3270,0 days 02:06:14.000000000
3271,10 days 11:41:33.000000000
3272,0 days 00:05:09.000000000
3273,2 days 08:51:03.000000000
3274,0 days 00:40:57.000000000
3275,0 days 00:33:21.000000000
3276,0 days 00:24:58.000000000
3277,7 days 05:17:56.000000000
3278,0 days 00:14:57.000000000
3279,1 days 02:20:49.000000000
3280,1 days 02:01:15.000000000
3281,0 days 01:43:22.000000000
3282,0 days 01:14:29.000000000
3283,0 days 00:03:05.000000000
3284,0 days 00:14:40.000000000
3285,0 days 00:04:17.000000000
3286,1 days 03:05:35.000000000
3287,1 days 03:12:25.000000000
3288,0 days 06:41:44.000000000
3289,0 days 01:06:48.000000000
3290,0 days 02:50:33.000000000
3291,4 days 08:45:49.000000000
3292,0 days 00:13:05.000000000
3293,0 days 06:27:22.000000000
3294,0 days 05:57:58.000000000
3295,1 days 15:44:28.000000000
3296,0 days 00:17:15.000000000
3297,1 days 00:30:08.000000000
3298,10 days 13:23:33.000000000
3299,0 days 00:03:51.000000000
3300,0 days 00:16:22.000000000
3301,2 days 08:11:42.000000000
3302,0 days 00:05:47.000000000
3303,8 days 11:27:00.000000000
3304,3 days 11:51:47.000000000
3305,1 days 09:28:31.000000000
3306,4 days 09:58:35.000000000
3307,12 days 03:25:12.000000000
3308,0 days 05:21:05.000000000
3309,0 days 01:49:05.000000000
3310,10 days 04:44:28.000000000
3311,11 days 12:18:34.000000000
3312,2 days 09:55:32.000000000
3313,0 days 00:07:26.000000000
3314,12 days 17:11:54.000000000
3315,8 days 21:25:23.000000000
3316,11 days 21:32:57.000000000
3317,0 days 00:05:08.000000000
3318,3 days 11:31:33.000000000
3319,3 days 15:36:01.000000000
3320,1 days 21:28:31.000000000
3321,9 days 09:16:37.000000000
3322,5 days 21:13:33.000000000
3323,2 days 19:07:59.000000000
3324,0 days 00:02:34.000000000
3325,0 days 00:05:01.000000000
3326,9 days 11:04:50.000000000
3327,13 days 07:24:53.000000000
3328,0 days 11:21:28.000000000
3329,5 days 18:03:31.000000000
3330,6 days 17:39:22.000000000
3331,0 days 18:18:19.000000000
3332,7 days 19:17:40.000000000
3333,2 days 01:29:32.000000000
3334,3 days 23:44:40.000000000
3335,3 days 11:50:51.000000000
3336,0 days 00:03:29.000000000
3337,4 days 16:24:28.000000000
3338,1 days 00:00:35.000000000
3339,0 days 00:48:19.000000000
3340,0 days 00:07:24.000000000
3341,0 days 00:05:24.000000000
3342,2 days 10:36:32.000000000
3343,2 days 13:17:29.000000000
3344,0 days 16:16:30.000000000
3345,12 days 00:29:14.000000000
3346,0 days 21:19:16.000000000
3347,0 days 00:12:10.000000000
3348,12 days 22:08:08.000000000
3349,0 days 17:24:22.000000000
3350,4 days 15:27:10.000000000
3351,0 days 00:14:32.000000000
3352,0 days 00:00:00.000000000
3353,3 days 21:34:26.000000000
